UF,COD,MUN,ARRECADACAO_TOTAL_IMPOSTOS
SE,2801405,Carira,845820.262099456
SE,2801504,Carmópolis,13455576.5149723
SE,2801603,Cedro de São João,704865.100172609
SE,2801702,Cristinápolis,508378.906160769
SE,2801900,Cumbe,151708.430181599
SE,2802007,Divina Pastora,1000361.61796162
SE,2802106,Estância,14672963.8587207
SE,2802205,Feira Nova,144330.436593724
SE,2802304,Frei Paulo,830660.657072547
SE,2802403,Gararu,366433.137255961
SE,2802502,General Maynard,199281.690493728
SE,2802601,Gracho Cardoso,86998.7820770566
SE,2802700,Ilha das Flores,97608.8367193171
SE,2802809,Indiaroba,627439.740872354
SE,2802908,Itabaiana,19594049.0142547
SE,2803005,Itabaianinha,2314641.67907997
SE,2803104,Itabi,217027.05924686
SE,2803203,Itaporanga d'Ajuda,4245156.21087865
SE,2803302,Japaratuba,5460788.25958069
SE,2803401,Japoatã,392103.905474191
SE,2803500,Lagarto,15524569.7784407
SE,2803609,Laranjeiras,8790365.413666
SE,2803708,Macambira,466541.791070714
SE,2803807,Malhada dos Bois,550661.417431999
SE,2803906,Malhador,648453.922891128
SE,2804003,Maruim,858517.181765439
SE,2804102,Moita Bonita,884630.207404965
SE,2804201,Monte Alegre de Sergipe,1179271.51570097
SE,2804300,Muribeca,419451.161248121
SE,2804409,Neópolis,1058430.56307077
SE,2804458,Nossa Senhora Aparecida,776374.707435525
SE,2804508,Nossa Senhora da Glória,5751667.00511593
SE,2804607,Nossa Senhora das Dores,739921.724621444
SE,2804706,Nossa Senhora de Lourdes,375786.436545867
SE,2804805,Nossa Senhora do Socorro,32181728.3584553
SE,2804904,Pacatuba,439646.311571568
SE,2805000,Pedra Mole,55207.6372436656
SE,2805109,Pedrinhas,142751.681404433
SE,2805208,Pinhão,175061.778128437
SE,2805307,Pirambu,1798056.93654209
SE,2805406,Poço Redondo,2118932.2768511
SE,2805505,Poço Verde,981469.247878029
SE,2805604,Porto da Folha,571956.826181446
SE,2805703,Propriá,3447031.16940163
SE,2805802,Riachão do Dantas,436960.681942809
SE,2805901,Riachuelo,731046.993896526
SE,2806008,Ribeirópolis,1241438.84010571
SE,2806107,Rosário do Catete,6147111.68967049
SE,2806206,Salgado,536297.380331718
SE,2806305,Santa Luzia do Itanhy,356082.36879738
SE,2806404,Santana do São Francisco,71358.690354123
SE,2806503,Santa Rosa de Lima,93435.3938786588
SE,2806602,Santo Amaro das Brotas,1066011.0066708
SE,2806701,São Cristóvão,13754160.5364857
SE,2806800,São Domingos,196013.646531978
SE,2806909,São Francisco,349386.737504114
SE,2807006,São Miguel do Aleixo,9490.81492490498
SE,2807105,Simão Dias,2749450.38211765
SE,2807204,Siriri,932077.281364075
SE,2807303,Telha,76547.1937791141
SE,2807402,Tobias Barreto,2842004.10244943
SE,2807501,Tomar do Geru,345998.066692136
SE,2807600,Umbaúba,1250242.06659824
SP,3500105,Adamantina,18677937.2709319
SP,3500204,Adolfo,1337280.91402198
SP,3500303,Aguaí,9906561.14938252
SP,3500402,Águas da Prata,4257118.37352631
SP,3500501,Águas de Lindóia,27532249.1627271
SP,3500550,Águas de Santa Bárbara,12415254.7808426
SP,3500600,Águas de São Pedro,9809512.44795549
SP,3500709,Agudos,10021905.9744762
SP,3500758,Alambari,2143272.41773816
SP,3500808,Alfredo Marcondes,974343.26798771
SP,3500907,Altair,5824096.63828908
SP,3501004,Altinópolis,6920710.29733959
SP,3501103,Alto Alegre,929373.096125447
SP,3501152,Alumínio,8739379.59651083
SP,3501202,Álvares Florence,1347629.04633255
SP,3501301,Álvares Machado,5943872.63157497
SP,3501400,Álvaro de Carvalho,690318.486744042
SP,3501509,Alvinlândia,795961.923051546
SP,3501608,Americana,213023920.727005
SP,3501707,Américo Brasiliense,11297632.9300863
SP,3501806,Américo de Campos,855388.474124565
SP,3501905,Amparo,56785519.8782248
SP,3502002,Analândia,3168791.48162233
SP,3502101,Andradina,28743734.2634145
SP,3502200,Angatuba,9421261.97541776
SP,3502309,Anhembi,5601240.74295858
SP,3502408,Anhumas,755199.546013054
SP,3502507,Aparecida,22978543.901105
SP,3502606,Aparecida d'Oeste,788279.203063451
SP,3502705,Apiaí,3967030.9544889
SP,3502754,Araçariguama,28057071.3138738
SP,3502804,Araçatuba,125159497.180761
SP,3502903,Araçoiaba da Serra,16238947.9674502
SP,3503000,Aramina,2084064.94218918
SP,3503109,Arandu,6589291.54462011
SP,3503158,Arapeí,621965.933406064
SP,3503208,Araraquara,193987428.939476
SP,3503307,Araras,116446625.0508
SP,3503356,Arco-Íris,201556.323792223
SP,3503406,Arealva,2028364.02216143
SP,3503505,Areias,530316.601600756
SP,3503604,Areiópolis,1439323.02340705
SP,3503703,Ariranha,1653140.74170779
SP,3503802,Artur Nogueira,20890984.6370362
SP,3503901,Arujá,85624830.8672572
SP,3503950,Aspásia,151544.394077104
SP,3504008,Assis,39626206.2143946
SP,3504107,Atibaia,200232263.204882
SP,3504206,Auriflama,5488961.33743896
SP,3504305,Avaí,2126857.09164524
SP,3504404,Avanhandava,3672931.96098792
SP,3504503,Avaré,62270058.3850162
SP,3504602,Bady Bassitt,11503611.8879263
SP,3504701,Balbinos,275739.696308324
SP,3504800,Bálsamo,2699878.72672935
SP,3504909,Bananal,3026292.52167503
SP,3505005,Barão de Antonina,538815.076049598
SP,3505104,Barbosa,1288653.60993297
SP,3505203,Bariri,13318838.1230812
SP,3505302,Barra Bonita,20770588.8856968
SP,3505351,Barra do Chapéu,724128.664512672
SP,3505401,Barra do Turvo,4030447.65918602
SP,3505500,Barretos,108438306.822201
SP,3505609,Barrinha,6393602.05197596
SP,3505708,Barueri,1622392308.02539
SP,3505807,Bastos,5249244.89079078
SP,3505906,Batatais,24989149.830227
SP,3506003,Bauru,311570236.164171
SP,3506102,Bebedouro,41405695.2629772
SP,3506201,Bento de Abreu,1619073.81474876
SP,3506300,Bernardino de Campos,3171028.96609067
SP,3506359,Bertioga,167804512.142248
SP,3506409,Bilac,2341435.06682398
SP,3506508,Birigui,70303245.5517726
SP,3506607,Biritiba-Mirim,6100976.89428995
SP,3506706,Boa Esperança do Sul,6604187.09377921
SP,3506805,Bocaina,3571859.21895514
SP,3506904,Bofete,2811176.14660329
SP,3507001,Boituva,22679607.7845865
SP,3507100,Bom Jesus dos Perdões,15039079.6837647
SP,3507159,Bom Sucesso de Itararé,470384.01268512
SP,3507209,Borá,158241.964016178
SP,3507308,Boracéia,754668.305774943
SP,3507407,Borborema,6110430.57235165
SP,3507456,Borebi,1914277.1422768
SP,3507506,Botucatu,73455638.2439165
SP,3507605,Bragança Paulista,174680706.881876
SP,3507704,Braúna,1146010.01572533
SP,3507753,Brejo Alegre,734168.131587104
SP,3507803,Brodowski,10852663.8254024
SP,3507902,Brotas,20167492.6894538
SP,3508009,Buri,3733887.89674558
SP,3508108,Buritama,6134822.92161994
SP,3508207,Buritizal,2045035.45122948
SP,3508306,Cabrália Paulista,1296295.34653841
SP,3508405,Cabreúva,26991841.6173642
SP,3508504,Caçapava,52506165.8629899
SP,3508603,Cachoeira Paulista,18517269.6404581
SP,3508702,Caconde,3970985.8671565
SP,3508801,Cafelândia,5370269.14289492
SP,3508900,Caiabu,562561.958837921
SP,3509007,Caieiras,80965751.3333734
SP,3509106,Caiuá,2338972.41223521
SP,3509205,Cajamar,138174610.26034
SP,3509254,Cajati,14495697.8095372
SP,3509304,Cajobi,1315940.99847804
SP,3509403,Cajuru,6594544.61828508
SP,3509452,Campina do Monte Alegre,1273227.78985866
SP,3509502,Campinas,2426860873.70729
SP,3509601,Campo Limpo Paulista,45221186.9999494
SP,3509700,Campos do Jordão,78898162.5110898
SP,3509809,Campos Novos Paulista,1301393.00030247
SP,3509908,Cananéia,6167611.76128448
SP,3509957,Canas,2233593.21984758
SP,3510005,Cândido Mota,4147732.53022001
SP,3510104,Cândido Rodrigues,775724.317410658
SP,3510153,Canitar,1529395.7284305
SP,3510203,Capão Bonito,13508077.9975593
SP,3510302,Capela do Alto,6048464.10806436
SP,3510401,Capivari,28048452.2895051
SP,3510500,Caraguatatuba,158918397.613929
SP,3510609,Carapicuíba,81002552.7800783
SP,3510708,Cardoso,3932682.34605512
SP,3510807,Casa Branca,18415026.4350357
SP,3510906,Cássia dos Coqueiros,684417.064273861
SP,3511003,Castilho,4379953.75504372
SP,3511102,Catanduva,92966086.3990676
SP,3511201,Catiguá,1919312.95426536
SP,3511300,Cedral,10637539.7675491
SP,3511409,Cerqueira César,6828317.5188011
SP,3511508,Cerquilho,17967866.588788
SP,3511607,Cesário Lange,6402860.51148209
SP,3511706,Charqueada,4790691.79750938
SP,3511904,Clementina,2148652.39406356
SP,3512001,Colina,7809996.35241227
SP,3512100,Colômbia,3016954.50588911
SP,3512209,Conchal,16482733.8573103
SP,3512308,Conchas,6113890.4191597
SP,3512407,Cordeirópolis,20253827.5109854
SP,3512506,Coroados,1666988.88874695
SP,3512605,Coronel Macedo,1445645.67565882
SP,3512704,Corumbataí,4189444.56675465
SP,3512803,Cosmópolis,21074482.2836627
SP,3512902,Cosmorama,3243544.10482705
SP,3513009,Cotia,280909966.56435
SP,3513108,Cravinhos,23598332.5557654
SP,3513207,Cristais Paulista,2091386.75607819
SP,3513306,Cruzália,671420.198149173
SP,3513405,Cruzeiro,27227878.601458
SP,3513504,Cubatão,253334723.150906
SP,3513603,Cunha,1577128.51159762
SP,3513702,Descalvado,13621897.0964357
SP,3513801,Diadema,212130460.634163
SP,3513850,Dirce Reis,173623.220880381
SP,3513900,Divinolândia,2818935.26359653
SP,3514007,Dobrada,2154901.67011013
SP,3514106,Dois Córregos,10489527.6887067
SP,3514205,Dolcinópolis,332999.036259165
SP,3514304,Dourado,4483925.82906901
SP,3514403,Dracena,24463245.3197916
SP,3514502,Duartina,3466906.19698964
SP,3514601,Dumont,2201149.88652778
SP,3514700,Echaporã,2426167.91386521
SP,3514809,Eldorado,1795180.96061574
SP,3514908,Elias Fausto,7666100.75715033
SP,3514924,Elisiário,1323148.16557241
SP,3514957,Embaúba,484311.510856366
SP,3515004,Embu,109517097.484607
SP,3515103,Embu-Guaçu,18549727.4230146
SP,3515129,Emilianópolis,403717.860665661
SP,3515152,Engenheiro Coelho,7798768.98781249
SP,3515186,Espírito Santo do Pinhal,19084997.4595431
SP,3515194,Espírito Santo do Turvo,1376687.32114954
SP,3515202,Estrela d'Oeste,2871804.74013588
SP,3515301,Estrela do Norte,371354.066530012
SP,3515350,Euclides da Cunha Paulista,868323.898511765
SP,3515400,Fartura,5173243.7078845
SP,3515509,Fernandópolis,37388961.061105
SP,3515608,Fernando Prestes,1738904.55511871
SP,3515657,Fernão,457349.091661252
SP,3515707,Ferraz de Vasconcelos,48509998.8262884
SP,3515806,Flora Rica,229630.154610203
SP,3515905,Floreal,937927.789593135
SP,3516002,Flórida Paulista,3521684.22416799
SP,3516101,Florínia,1243519.79174685
SP,3516200,Franca,132174177.517669
SP,3516309,Francisco Morato,35966493.0654137
SP,3516408,Franco da Rocha,49026136.6750669
SP,3516507,Gabriel Monteiro,701639.880794167
SP,3516606,Gália,3152881.66169756
SP,3516705,Garça,18740892.6292139
SP,3516804,Gastão Vidigal,568661.251397756
SP,3516853,Gavião Peixoto,8460979.22337287
SP,3516903,General Salgado,3840190.75470564
SP,3517000,Getulina,802483.09673693
SP,3517109,Glicério,1993965.35255906
SP,3517208,Guaiçara,2431835.69361477
SP,3517307,Guaimbê,1232946.54573147
SP,3517406,Guaíra,16266916.9746294
SP,3517505,Guapiaçu,6987454.86706908
SP,3517604,Guapiara,2077732.46336237
SP,3517703,Guará,7456210.63951946
SP,3517802,Guaraçaí,2507647.30636561
SP,3517901,Guaraci,12711028.4565995
SP,3518008,Guarani d'Oeste,273259.491333436
SP,3518107,Guarantã,718434.820747259
SP,3518206,Guararapes,13613733.8247882
SP,3518305,Guararema,37953753.3909146
SP,3518404,Guaratinguetá,72765742.6178783
SP,3518503,Guareí,2137643.41945257
SP,3518602,Guariba,13245112.732558
SP,3518701,Guarujá,703843374.113695
SP,3518800,Guarulhos,1270030829.28931
SP,3518859,Guatapará,320005.801248846
SP,3518909,Guzolândia,902703.566308004
SP,3519006,Herculândia,750440.283387509
SP,3519055,Holambra,16155746.3770664
SP,3519071,Hortolândia,201905101.962481
SP,3519105,Iacanga,3857488.24499038
SP,3519204,Iacri,1172481.20874209
SP,3519253,Iaras,4215905.98448329
SP,3519303,Ibaté,11319586.7501359
SP,3519402,Ibirá,4092139.26657886
SP,3519501,Ibirarema,3016289.08195663
SP,3519600,Ibitinga,12090493.7378632
SP,3519709,Ibiúna,44708182.2489727
SP,3519808,Icém,2154840.86945922
SP,3519907,Iepê,4040042.12669817
SP,3520004,Igaraçu do Tietê,5260026.17196458
SP,3520103,Igarapava,7303985.93804392
SP,3520202,Igaratá,8602732.21497979
SP,3520301,Iguape,5425305.21511334
SP,3520400,Ilhabela,52605061.9605253
SP,3520426,Ilha Comprida,25252183.0982733
SP,3520442,Ilha Solteira,7011612.69148161
SP,3520509,Indaiatuba,265940938.164619
SP,3520608,Indiana,685608.705744817
SP,3520707,Indiaporã,975182.732394402
SP,3520806,Inúbia Paulista,578950.096021742
SP,3520905,Ipaussu,5248618.1132667
SP,3521002,Iperó,17653751.4294974
SP,3521101,Ipeúna,4783314.30653338
SP,3521150,Ipiguá,1299411.20167559
SP,3521200,Iporanga,297720.093242996
SP,3521309,Ipuã,5669998.12451917
SP,3521408,Iracemápolis,15947692.3450671
SP,3521507,Irapuã,1576913.13728009
SP,3521606,Irapuru,1445902.29492234
SP,3521705,Itaberá,4551772.667672
SP,3521804,Itaí,13436580.2170616
SP,3521903,Itajobi,7424336.62868998
SP,3522000,Itaju,1734041.46723993
SP,3522109,Itanhaém,118164126.761316
SP,3522158,Itaóca,776707.580100798
SP,3522208,Itapecerica da Serra,74115891.975562
SP,3522307,Itapetininga,61058737.4845514
SP,3522406,Itapeva,29943840.3491903
SP,3522505,Itapevi,107589968.207911
SP,3522604,Itapira,46859900.1788607
SP,3522653,Itapirapuã Paulista,648222.147014618
SP,3522703,Itápolis,15635506.5794223
SP,3522802,Itaporanga,3572054.59650018
SP,3522901,Itapuí,3837456.58713001
SP,3523008,Itapura,384192.36373653
SP,3523107,Itaquaquecetuba,113529834.188568
SP,3523206,Itararé,13022064.9027448
SP,3523305,Itariri,4814981.98663996
SP,3523404,Itatiba,112623783.05279
SP,3523503,Itatinga,17782169.3382167
SP,3523602,Itirapina,13815650.8426935
SP,3523701,Itirapuã,713017.849452493
SP,3523800,Itobi,1424147.19119671
SP,3523909,Itu,184163729.948215
SP,3524006,Itupeva,81215188.6116814
SP,3524105,Ituverava,16270383.3348771
SP,3524204,Jaborandi,1615968.67516
SP,3524303,Jaboticabal,61804547.6457934
SP,3524402,Jacareí,148780690.494062
SP,3524501,Jaci,1699953.08866927
SP,3524600,Jacupiranga,4298816.00869209
SP,3524709,Jaguariúna,53026949.8149202
SP,3524808,Jales,27775697.2461196
SP,3524907,Jambeiro,5342262.94243685
SP,3525003,Jandira,71906739.1232221
SP,3525102,Jardinópolis,17619404.5955913
SP,3525201,Jarinu,38755610.5307183
SP,3525300,Jaú,79910367.3675748
SP,3525409,Jeriquara,524540.821842178
SP,3525508,Joanópolis,4977954.07888852
SP,3525607,João Ramalho,943646.411782118
SP,3525706,José Bonifácio,15413052.9941263
SP,3525805,Júlio Mesquita,230273.487554036
SP,3525854,Jumirim,1244845.44082706
SP,3525904,Jundiaí,556671055.572722
SP,3526001,Junqueirópolis,8066033.39649127
SP,3526100,Juquiá,4108021.44626958
SP,3526209,Juquitiba,10515369.4372792
SP,3526308,Lagoinha,614288.172863725
SP,3526407,Laranjal Paulista,11781486.2332874
SP,3526506,Lavínia,1701529.77186675
SP,3526605,Lavrinhas,6544633.34771029
SP,3526704,Leme,88437797.0814428
SP,3526803,Lençóis Paulista,29852386.4205735
SP,3526902,Limeira,239880136.022283
SP,3527009,Lindóia,4290113.60203893
SP,3527108,Lins,29551156.1988201
SP,3527207,Lorena,39242199.0272335
SP,3527256,Lourdes,623185.859616773
SP,3527306,Louveira,50204747.2664084
SP,3527405,Lucélia,7367154.63968111
SP,3527504,Lucianópolis,228561.745365323
SP,3527603,Luís Antônio,5662211.30232844
SP,3527702,Luiziânia,559355.638691754
SP,3527801,Lupércio,338700.552548725
SP,3527900,Lutécia,232112.370032595
SP,3528007,Macatuba,3450541.89284039
SP,3528106,Macaubal,2989249.58534982
SP,3528205,Macedônia,611508.831763564
SP,3528304,Magda,608878.633044553
SP,3528403,Mairinque,24749720.3441879
SP,3528502,Mairiporã,64647558.018248
SP,3528601,Manduri,3293895.04454293
SP,3528700,Marabá Paulista,403854.981391329
SP,3528809,Maracaí,4207703.84589355
SP,3528858,Marapoama,1128177.36688133
SP,3528908,Mariápolis,320894.962686946
SP,3529005,Marília,184028631.548103
SP,3529104,Marinópolis,230928.00788602
SP,3529203,Martinópolis,7663410.0398585
SP,3529302,Matão,38756892.6115548
SP,3529401,Mauá,230537349.73164
SP,3529500,Mendonça,2403553.76096538
SP,3529609,Meridiano,1320160.22002896
SP,3529658,Mesópolis,449077.536217017
SP,3529708,Miguelópolis,5094181.4784694
SP,3529807,Mineiros do Tietê,3135330.09598084
SP,3529906,Miracatu,8832100.41648615
SP,3530003,Mira Estrela,493003.39343229
SP,3530102,Mirandópolis,8132768.35505081
SP,3530201,Mirante do Paranapanema,5782114.65814752
SP,3530300,Mirassol,45088872.8371295
SP,3530409,Mirassolândia,690774.407002456
SP,3530508,Mococa,32506602.3044738
SP,3530607,Moji das Cruzes,400483092.700991
SP,3530706,Mogi Guaçu,66493980.4134778
SP,3530805,Moji-Mirim,99284221.8009961
SP,3530904,Mombuca,1300094.77434166
SP,3531001,Monções,1138156.87270088
SP,3531100,Mongaguá,70245905.7836642
SP,3531209,Monte Alegre do Sul,3830051.89356839
SP,3531308,Monte Alto,28187922.6299574
SP,3531407,Monte Aprazível,7520656.81984628
SP,3531506,Monte Azul Paulista,9463908.44948887
SP,3531605,Monte Castelo,796166.106561805
SP,3531704,Monteiro Lobato,1023886.33604339
SP,3531803,Monte Mor,34582147.0624583
SP,3531902,Morro Agudo,9288987.73092203
SP,3532009,Morungaba,3854878.13023163
SP,3532058,Motuca,494258.671721172
SP,3532108,Murutinga do Sul,1181400.18982686
SP,3532157,Nantes,294376.2779766
SP,3532207,Narandiba,2993206.23835378
SP,3532306,Natividade da Serra,775826.29633455
SP,3532405,Nazaré Paulista,13907217.1358368
SP,3532504,Neves Paulista,3394323.72364796
SP,3532603,Nhandeara,4703605.01048623
SP,3532702,Nipoã,148740.609627956
SP,3532801,Nova Aliança,1457035.94805072
SP,3532827,Nova Campina,1243891.49374389
SP,3532843,Nova Canaã Paulista,313540.007186283
SP,3532868,Nova Castilho,177996.969939684
SP,3532900,Nova Europa,2183705.0591617
SP,3533007,Nova Granada,4703200.70197113
SP,3533106,Nova Guataporanga,290889.290127255
SP,3533205,Nova Independência,382036.210075623
SP,3533254,Novais,823411.096205056
SP,3533304,Nova Luzitânia,666756.924134551
SP,3533403,Nova Odessa,51236196.4136066
SP,3533502,Novo Horizonte,16413139.0474339
SP,3533601,Nuporanga,2463167.34520056
SP,3533700,Ocauçu,1951899.89781654
SP,3533809,Óleo,303114.954743914
SP,3533908,Olímpia,46467477.8944065
SP,3534005,Onda Verde,610441.017447027
SP,3534104,Oriente,1531954.20751203
SP,3534203,Orindiúva,3215220.76653263
SP,3534302,Orlândia,20908659.8145022
SP,3534401,Osasco,1349776235.91065
SP,3534500,Oscar Bressane,735227.155324505
SP,3534609,Osvaldo Cruz,13007873.8530271
SP,3534708,Ourinhos,75101126.1556568
SP,3534757,Ouroeste,11877405.1931441
SP,3534807,Ouro Verde,710185.523828959
SP,3534906,Pacaembu,3603907.76261333
SP,3535002,Palestina,4377874.93864827
SP,3535101,Palmares Paulista,1112712.92262297
SP,3535200,Palmeira d'Oeste,2048984.59240833
SP,3535309,Palmital,12813495.0388095
SP,3535408,Panorama,4363471.60037651
SP,3535507,Paraguaçu Paulista,16094829.2227727
SP,3535606,Paraibuna,12520167.8195205
SP,3535705,Paraíso,2302776.03842727
SP,3535804,Paranapanema,14096565.1693133
SP,3535903,Paranapuã,431449.635039464
SP,3536000,Parapuã,2230579.87359919
SP,3536109,Pardinho,8210212.71102849
SP,3536208,Pariquera-Açu,5754153.84661906
SP,3536257,Parisi,426539.434990357
SP,3536307,Patrocínio Paulista,6289591.28367449
SP,3536406,Paulicéia,5103089.32174339
SP,3536505,Paulínia,151008472.973563
SP,3536570,Paulistânia,2113523.57813752
SP,3536604,Paulo de Faria,3739973.2495189
SP,3536703,Pederneiras,16142168.8916511
SP,3536802,Pedra Bela,822734.78576773
SP,3536901,Pedranópolis,296645.098756802
SP,3537008,Pedregulho,3416378.01991448
SP,3537107,Pedreira,28384061.2422136
SP,3537156,Pedrinhas Paulista,1218302.75383529
SP,3537206,Pedro de Toledo,2555029.4203041
SP,3537305,Penápolis,28983858.5847287
SP,3537404,Pereira Barreto,7666469.2434571
SP,3537503,Pereiras,2388657.73996656
SP,3537602,Peruíbe,71697002.6184827
SP,3537701,Piacatu,1364759.35149553
SP,3537800,Piedade,15320752.5457314
SP,3537909,Pilar do Sul,6996440.76733505
