UF,COD,MUN,POUPANCA
PR,4125902,São Pedro do Paraná,
PR,4126009,São Sebastião da Amoreira,7576.9179380996
PR,4126108,São Tomé,
PR,4126207,Sapopema,
PR,4126256,Sarandi,112869.83488745
PR,4126272,Saudade do Iguaçu,
PR,4126306,Sengés,16095.0654886527
PR,4126355,Serranópolis do Iguaçu,
PR,4126405,Sertaneja,15499.863679388
PR,4126504,Sertanópolis,40706.5305723852
PR,4126603,Siqueira Campos,46076.841334542
PR,4126652,Sulina,
PR,4126678,Tamarana,
PR,4126702,Tamboara,6811.8187946588
PR,4126801,Tapejara,26864.1329646901
PR,4126900,Tapira,5643.8191961563
PR,4127007,Teixeira Soares,1792.1776528662
PR,4127106,Telêmaco Borba,163657.432411179
PR,4127205,Terra Boa,29303.1048968038
PR,4127304,Terra Rica,19892.7103028046
PR,4127403,Terra Roxa,18763.612011217
PR,4127502,Tibagi,15237.8619990783
PR,4127601,Tijucas do Sul,21985.5292964942
PR,4127700,Toledo,231997.779591682
PR,4127809,Tomazina,8815.5616274039
PR,4127858,Três Barras do Paraná,2899.7216189274
PR,4127882,Tunas do Paraná,
PR,4127908,Tuneiras do Oeste,
PR,4127957,Tupãssi,6833.7682150018
PR,4127965,Turvo,10315.1236584067
PR,4128005,Ubiratã,49880.6387769454
PR,4128104,Umuarama,293013.196195278
PR,4128203,União da Vitória,171877.517894379
PR,4128302,Uniflor,
PR,4128401,Uraí,26789.6105566632
PR,4128500,Wenceslau Braz,56253.5343575771
PR,4128534,Ventania,
PR,4128559,Vera Cruz do Oeste,9408.359615049
PR,4128609,Verê,5049.9435578652
PR,4128625,Vila Alta,
PR,4128633,Doutor Ulysses,
PR,4128658,Virmond,
PR,4128708,Vitorino,
PR,4128807,Xambrê,
PR,4199919,Assunguy de Cima,
PR,4199929,Conchas,
PR,4199939,Palmira,
PR,4199949,Porto de Cima,
RJ,3300100,Angra dos Reis,326731.195143858
RJ,3300159,Aperibé,10927.7398295713
RJ,3300209,Araruama,229143.79971418
RJ,3300225,Areal,17324.8276389955
RJ,3300233,Armação dos Búzios,65231.4348884186
RJ,3300258,Arraial do Cabo,49586.660668638
RJ,3300308,Barra do Piraí,204574.247496191
RJ,3300407,Barra Mansa,383415.771820848
RJ,3300456,Belford Roxo,290467.05337217
RJ,3300506,Bom Jardim,86775.6170226199
RJ,3300605,Bom Jesus do Itabapoana,100602.982650781
RJ,3300704,Cabo Frio,456788.439492746
RJ,3300803,Cachoeiras de Macacu,91041.7222167782
RJ,3300902,Cambuci,20157.6706001131
RJ,3300936,Carapebus,4685.2491653511
RJ,3300951,Comendador Levy Gasparian,4100.0835519926
RJ,3301009,Campos dos Goytacazes,1197850.49514324
RJ,3301108,Cantagalo,65596.6320095531
RJ,3301157,Cardoso Moreira,17919.9231270636
RJ,3301207,Carmo,32777.7621048296
RJ,3301306,Casimiro de Abreu,49911.3629775176
RJ,3301405,Conceição de Macabu,43019.7175284734
RJ,3301504,Cordeiro,61846.5044570543
RJ,3301603,Duas Barras,14205.4604292556
RJ,3301702,Duque de Caxias,1279842.31769004
RJ,3301801,Engenheiro Paulo de Frontin,11671.0028744382
RJ,3301850,Guapimirim,48288.6897516899
RJ,3301876,Iguaba Grande,30235.8205003577
RJ,3301900,Itaboraí,229021.207874335
RJ,3302007,Itaguaí,224814.939637014
RJ,3302056,Italva,37881.5645680597
RJ,3302106,Itaocara,86727.0474873966
RJ,3302205,Itaperuna,232698.044244515
RJ,3302254,Itatiaia,43219.787330593
RJ,3302270,Japeri,20425.9325424782
RJ,3302304,Laje do Muriaé,3928.7305362497
RJ,3302403,Macaé,628870.61081416
RJ,3302452,Macuco,12825.9757199233
RJ,3302502,Magé,272185.993456085
RJ,3302601,Mangaratiba,41801.4288791005
RJ,3302700,Maricá,290777.441697743
RJ,3302809,Mendes,45310.5407178272
RJ,3302858,Mesquita,109913.910046405
RJ,3302908,Miguel Pereira,96129.8206455039
RJ,3303005,Miracema,72207.6039385328
RJ,3303104,Natividade,37314.6446345984
RJ,3303203,Nilópolis,345906.768976307
RJ,3303302,Niterói,3065140.60936196
RJ,3303401,Nova Friburgo,754468.662362875
RJ,3303500,Nova Iguaçu,1070093.85597132
RJ,3303609,Paracambi,95610.1020728567
RJ,3303708,Paraíba do Sul,79660.8536987494
RJ,3303807,Parati,93446.6923677315
RJ,3303856,Paty do Alferes,45061.7893713226
RJ,3303906,Petrópolis,1003921.22866099
RJ,3303955,Pinheiral,28492.7829293825
RJ,3304003,Piraí,42852.442346275
RJ,3304102,Porciúncula,39278.8775481473
RJ,3304110,Porto Real,34672.0697988766
RJ,3304128,Quatis,13791.0514703609
RJ,3304144,Queimados,171214.897070606
RJ,3304151,Quissamã,35731.3124391526
RJ,3304201,Resende,368700.336740945
RJ,3304300,Rio Bonito,164052.056876809
RJ,3304409,Rio Claro,25880.2510510109
RJ,3304508,Rio das Flores,6263.4718178642
RJ,3304524,Rio das Ostras,224002.064210733
RJ,3304557,Rio de Janeiro,29806565.4109429
RJ,3304607,Santa Maria Madalena,16794.1754845408
RJ,3304706,Santo Antônio de Pádua,89692.5027329765
RJ,3304755,São Francisco de Itabapoana,77602.0185472529
RJ,3304805,São Fidélis,96878.4990708195
RJ,3304904,São Gonçalo,1277252.40553684
RJ,3305000,São João da Barra,61308.5782701235
RJ,3305109,São João de Meriti,599094.929638192
RJ,3305133,São José de Ubá,12559.2932817531
RJ,3305158,São José do Vale do Rio Preto,28129.4116450915
RJ,3305208,São Pedro da Aldeia,129795.907722975
RJ,3305307,São Sebastião do Alto,14054.5175829532
RJ,3305406,Sapucaia,29838.5528810312
RJ,3305505,Saquarema,144544.53208008
RJ,3305554,Seropédica,89334.9528623454
RJ,3305604,Silva Jardim,22271.4685597678
RJ,3305703,Sumidouro,26958.3672350399
RJ,3305752,Tanguá,30480.1019812517
RJ,3305802,Teresópolis,492565.505049254
RJ,3305901,Trajano de Morais,17233.969832322
RJ,3306008,Três Rios,203117.94375348
RJ,3306107,Valença,185579.367193488
RJ,3306156,Varre-Sai,10480.7633318294
RJ,3306206,Vassouras,92151.9745293675
RJ,3306305,Volta Redonda,871100.619846454
RJ,3399919,Sâo João Marcos,
RJ,3399929,São Sebastião do Parahyba,
RN,2400109,Acari,
RN,2400208,Açu,78552.0793820522
RN,2400307,Afonso Bezerra,
RN,2400406,Água Nova,
RN,2400505,Alexandria,24710.1189030774
RN,2400604,Almino Afonso,
RN,2400703,Alto do Rodrigues,8254.2723419989
RN,2400802,Angicos,10796.6020407147
RN,2400901,Antônio Martins,
RN,2401008,Apodi,57771.9795581202
RN,2401107,Areia Branca,27924.3854375649
RN,2401206,Arês,
RN,2401305,Augusto Severo,11461.4437961475
RN,2401404,Baía Formosa,
RN,2401453,Baraúna,13117.469937562
RN,2401503,Barcelona,
RN,2401602,Bento Fernandes,
RN,2401651,Bodó,
RN,2401701,Bom Jesus,
RN,2401800,Brejinho,
RN,2401859,Caiçara do Norte,
RN,2401909,Caiçara do Rio do Vento,
RN,2402006,Caicó,165138.443362304
RN,2402105,Campo Redondo,
RN,2402204,Canguaretama,14153.7073836384
RN,2402303,Caraúbas,19154.7326902572
RN,2402402,Carnaúba dos Dantas,
RN,2402501,Carnaubais,
RN,2402600,Ceará-Mirim,52850.6763348335
RN,2402709,Cerro Corá,
RN,2402808,Coronel Ezequiel,
RN,2402907,Coronel João Pessoa,
RN,2403004,Cruzeta,
RN,2403103,Currais Novos,88282.4080199128
RN,2403202,Doutor Severiano,
RN,2403251,Parnamirim,136878.925200208
RN,2403301,Encanto,
RN,2403400,Equador,
RN,2403509,Espírito Santo,
RN,2403608,Extremoz,6048.303093235
RN,2403707,Felipe Guerra,
RN,2403756,Fernando Pedroza,
RN,2403806,Florânia,
RN,2403905,Francisco Dantas,
RN,2404002,Frutuoso Gomes,
RN,2404101,Galinhos,
RN,2404200,Goianinha,58562.9318162049
RN,2404309,Governador Dix-Sept Rosado,
RN,2404408,Grossos,
RN,2404507,Guamaré,2712.344730019
RN,2404606,Ielmo Marinho,
RN,2404705,Ipanguaçu,
RN,2404804,Ipueira,
RN,2404853,Itajá,
RN,2404903,Itaú,
RN,2405009,Jaçanã,
RN,2405108,Jandaíra,
RN,2405207,Janduís,
RN,2405306,Januário Cicco,
RN,2405405,Japi,
RN,2405504,Jardim de Angicos,
RN,2405603,Jardim de Piranhas,
RN,2405702,Jardim do Seridó,4407.0849130311
RN,2405801,João Câmara,52920.9913987225
RN,2405900,João Dias,
RN,2406007,José da Penha,
RN,2406106,Jucurutu,9039.8494729275
RN,2406155,Jundiá,
RN,2406205,Lagoa d'Anta,
RN,2406304,Lagoa de Pedras,
RN,2406403,Lagoa de Velhos,
RN,2406502,Lagoa Nova,
RN,2406601,Lagoa Salgada,
RN,2406700,Lajes,6699.8148833492
RN,2406809,Lajes Pintadas,
RN,2406908,Lucrécia,
RN,2407005,Luís Gomes,
RN,2407104,Macaíba,49538.1467004598
RN,2407203,Macau,45344.8177089983
RN,2407252,Major Sales,
RN,2407302,Marcelino Vieira,
RN,2407401,Martins,
RN,2407500,Maxaranguape,
RN,2407609,Messias Targino,
RN,2407708,Montanhas,
RN,2407807,Monte Alegre,15721.0892119311
RN,2407906,Monte das Gameleiras,
RN,2408003,Mossoró,406699.121084444
RN,2408102,Natal,1896872.15036807
RN,2408201,Nísia Floresta,
RN,2408300,Nova Cruz,58648.4298094749
RN,2408409,Olho-d'Água do Borges,
RN,2408508,Ouro Branco,
RN,2408607,Paraná,
RN,2408706,Paraú,
RN,2408805,Parazinho,
RN,2408904,Parelhas,42316.2868666783
RN,2408953,Rio do Fogo,
RN,2409100,Passa e Fica,
RN,2409209,Passagem,
RN,2409308,Patu,20085.7204649841
RN,2409332,Santa Maria,
RN,2409407,Pau dos Ferros,174891.417977482
RN,2409506,Pedra Grande,
RN,2409605,Pedra Preta,
RN,2409704,Pedro Avelino,
RN,2409803,Pedro Velho,
RN,2409902,Pendências,
RN,2410009,Pilões,
RN,2410108,Poço Branco,
RN,2410207,Portalegre,
RN,2410256,Porto do Mangue,
RN,2410306,Presidente Juscelino,
RN,2410405,Pureza,
RN,2410504,Rafael Fernandes,
RN,2410603,Rafael Godeiro,
RN,2410702,Riacho da Cruz,
RN,2410801,Riacho de Santana,
RN,2410900,Riachuelo,
RN,2411007,Rodolfo Fernandes,
RN,2411056,Tibau,
RN,2411106,Ruy Barbosa,
RN,2411205,Santa Cruz,81058.7560395435
RN,2411403,Santana do Matos,
RN,2411429,Santana do Seridó,
RN,2411502,Santo Antônio,25250.3579041838
RN,2411601,São Bento do Norte,
RN,2411700,São Bento do Trairí,
RN,2411809,São Fernando,
RN,2411908,São Francisco do Oeste,
RN,2412005,São Gonçalo do Amarante,49513.6158189674
RN,2412104,São João do Sabugi,
RN,2412203,São José de Mipibu,28504.5710185839
RN,2412302,São José do Campestre,
RN,2412401,São José do Seridó,
RN,2412500,São Miguel,73974.7011649568
RN,2412559,São Miguel de Touros,
RN,2412609,São Paulo do Potengi,16388.5067405481
RN,2412708,São Pedro,
RN,2412807,São Rafael,
RN,2412906,São Tomé,
RN,2413003,São Vicente,
RN,2413102,Senador Elói de Souza,
RN,2413201,Senador Georgino Avelino,
RN,2413300,Serra de São Bento,
RN,2413359,Serra do Mel,
RN,2413409,Serra Negra do Norte,
RN,2413508,Serrinha,
RN,2413557,Serrinha dos Pintos,
RN,2413607,Severiano Melo,
RN,2413706,Sítio Novo,
RN,2413805,Taboleiro Grande,
RN,2413904,Taipu,
RN,2414001,Tangará,
RN,2414100,Tenente Ananias,
RN,2414159,Tenente Laurentino Cruz,
RN,2414209,Tibau do Sul,
RN,2414308,Timbaúba dos Batistas,
RN,2414407,Touros,18392.3733959212
RN,2414456,Triunfo Potiguar,
RN,2414506,Umarizal,15775.4482207018
RN,2414605,Upanema,
RN,2414704,Várzea,
RN,2414753,Venha-Ver,
RN,2414803,Vera Cruz,
RN,2414902,Viçosa,
RN,2415008,Vila Flor,
RO,1100015,Alta Floresta D'Oeste,31750.8887996888
RO,1100023,Ariquemes,139493.371735189
RO,1100031,Cabixi,
RO,1100049,Cacoal,133711.035271575
RO,1100056,Cerejeiras,32161.609769426
RO,1100064,Colorado do Oeste,38937.6779523796
RO,1100072,Corumbiara,
RO,1100080,Costa Marques,4457.4509702001
RO,1100098,Espigão D'Oeste,21760.2526200897
RO,1100106,Guajará-Mirim,30370.9306766339
RO,1100114,Jaru,101613.389296538
RO,1100122,Ji-Paraná,174536.561577162
RO,1100130,Machadinho D'Oeste,14216.0671718293
RO,1100148,Nova Brasilândia D'Oeste,10686.9485716585
RO,1100155,Ouro Preto do Oeste,76104.3234814577
RO,1100189,Pimenta Bueno,36574.9606324776
RO,1100205,Porto Velho,609653.023482736
RO,1100254,Presidente Médici,24844.2039330022
RO,1100262,Rio Crespo,
RO,1100288,Rolim de Moura,92062.2420647408
RO,1100296,Santa Luzia D'Oeste,
RO,1100304,Vilhena,101463.210825258
RO,1100320,São Miguel do Guaporé,24988.818699202
RO,1100338,Nova Mamoré,20038.4486609081
RO,1100346,Alvorada D'Oeste,10765.9115303982
RO,1100379,Alto Alegre dos Parecis,
RO,1100403,Alto Paraíso,16835.8892715013
RO,1100452,Buritis,25808.6303803303
RO,1100502,Novo Horizonte do Oeste,
RO,1100601,Cacaulândia,
RO,1100700,Campo Novo de Rondônia,
RO,1100809,Candeias do Jamari,8968.0349738928
RO,1100908,Castanheiras,
RO,1100924,Chupinguaia,
RO,1100940,Cujubim,2040.0412392569
RO,1101005,Governador Jorge Teixeira,
RO,1101104,Itapuã do Oeste,
RO,1101203,Ministro Andreazza,6474.1277983755
RO,1101302,Mirante da Serra,13829.023451262
RO,1101401,Monte Negro,12920.8470423806
RO,1101435,Nova União,
RO,1101450,Parecis,
RO,1101468,Pimenteiras do Oeste,
RO,1101476,Primavera de Rondônia,
RO,1101484,São Felipe D'Oeste,
RO,1101492,São Francisco do Guaporé,6042.7008850049
RO,1101500,Seringueiras,
RO,1101559,Teixeirópolis,
RO,1101609,Theobroma,
RO,1101708,Urupá,8379.1586195159
RO,1101757,Vale do Anari,
RO,1101807,Vale do Paraíso,
RR,1400027,Amajari,
RR,1400050,Alto Alegre,
RR,1400100,Boa Vista,478001.604364039
RR,1400159,Bonfim,
RR,1400175,Cantá,
RR,1400209,Caracaraí,12334.0043543465
RR,1400233,Caroebe,
RR,1400282,Iracema,
RR,1400308,Mucajaí,11821.2062852587
RR,1400407,Normandia,
RR,1400456,Pacaraima,
RR,1400472,Rorainópolis,19224.8731773669
RR,1400506,São João da Baliza,13385.087827247
RR,1400605,São Luiz,
RR,1400704,Uiramutã,
RS,4300034,Aceguá,998.0913259317
RS,4300059,Água Santa,3845.5457946911
RS,4300109,Agudo,28390.3181733238
RS,4300208,Ajuricaba,8210.5970821006
RS,4300307,Alecrim,9251.7025513549
RS,4300406,Alegrete,98961.1676717623
RS,4300455,Alegria,1468.1898399285
RS,4300471,Almirante Tamandaré do Sul,
RS,4300505,Alpestre,9230.4868785284
RS,4300554,Alto Alegre,
RS,4300570,Alto Feliz,
RS,4300604,Alvorada,149858.282153381
RS,4300638,Amaral Ferrador,7770.3249452389
RS,4300646,Ametista do Sul,1919.8978496823
RS,4300661,André da Rocha,
RS,4300703,Anta Gorda,10158.5821041606
RS,4300802,Antônio Prado,86085.861979416
RS,4300851,Arambaré,
RS,4300877,Araricá,
RS,4300901,Aratiba,12396.536094102
RS,4301008,Arroio do Meio,69969.7090159227
RS,4301057,Arroio do Sal,9241.861933946
RS,4301073,Arroio do Padre,
RS,4301107,Arroio dos Ratos,20329.3071390467
RS,4301206,Arroio do Tigre,12622.3483143112
RS,4301305,Arroio Grande,45555.1831657464
RS,4301404,Arvorezinha,34431.5996922322
RS,4301503,Augusto Pestana,10378.5304697384
RS,4301552,Áurea,8853.1288877011
RS,4301602,Bagé,213016.056865197
RS,4301636,Balneário Pinhal,8994.9040466365
RS,4301651,Barão,7209.6429595077
RS,4301701,Barão de Cotegipe,4048.5081459054
RS,4301750,Barão do Triunfo,3463.8063204822
RS,4301800,Barracão,2220.7562082566
RS,4301859,Barra do Guarita,
RS,4301875,Barra do Quaraí,
RS,4301909,Barra do Ribeiro,12430.3396715505
RS,4301925,Barra do Rio Azul,
RS,4301958,Barra Funda,1021.6526281179
RS,4302006,Barros Cassal,8847.2860347875
RS,4302055,Benjamin Constant do Sul,
RS,4302105,Bento Gonçalves,664168.878332598
RS,4302154,Boa Vista das Missões,
RS,4302204,Boa Vista do Buricá,6684.9373539484
RS,4302220,Boa Vista do Cadeado,
RS,4302238,Boa Vista do Incra,158.4317088505
RS,4302253,Boa Vista do Sul,
RS,4302303,Bom Jesus,22521.5233253851
RS,4302352,Bom Princípio,54672.8068126775
RS,4302378,Bom Progresso,
RS,4302402,Bom Retiro do Sul,7697.2687196378
RS,4302451,Boqueirão do Leão,3378.8814990946
RS,4302501,Bossoroca,4960.8621464911
RS,4302584,Bozano,
RS,4302600,Braga,
RS,4302659,Brochier,
RS,4302709,Butiá,34616.8046534888
RS,4302808,Caçapava do Sul,69080.0425585545
RS,4302907,Cacequi,5175.8379178378
RS,4303004,Cachoeira do Sul,184044.847365628
RS,4303103,Cachoeirinha,288794.036841034
RS,4303202,Cacique Doble,5010.1466151921
RS,4303301,Caibaté,11665.6089332432
RS,4303400,Caiçara,7041.7906676049
RS,4303509,Camaquã,156923.85245353
RS,4303558,Camargo,
RS,4303608,Cambará do Sul,5294.3755510703
RS,4303673,Campestre da Serra,3959.7146330799
RS,4303707,Campina das Missões,4413.4633097492
RS,4303806,Campinas do Sul,29302.9955128568
RS,4303905,Campo Bom,144548.668980956
RS,4304002,Campo Novo,5429.9525780323
RS,4304101,Campos Borges,
RS,4304200,Candelária,55342.3065741098
RS,4304309,Cândido Godói,8603.5952272074
RS,4304358,Candiota,6565.0630488835
RS,4304408,Canela,79978.1922803161
RS,4304507,Canguçu,157613.89670789
RS,4304606,Canoas,752542.040463202
RS,4304614,Canudos do Vale,
RS,4304622,Capão Bonito do Sul,
RS,4304630,Capão da Canoa,123496.73473495
RS,4304655,Capão do Cipó,
RS,4304663,Capão do Leão,19161.8312708825
RS,4304671,Capivari do Sul,11000.1703789955
RS,4304689,Capela de Santana,3578.31599925
RS,4304697,Capitão,
RS,4304705,Carazinho,127592.031645421
RS,4304713,Caraá,7808.9103513149
RS,4304804,Carlos Barbosa,133583.504090219
RS,4304853,Carlos Gomes,
RS,4304903,Casca,59593.7460061886
RS,4304952,Caseiros,
RS,4305009,Catuípe,22280.4362932796
RS,4305108,Caxias do Sul,1863716.09700858
RS,4305116,Centenário,259.8857572388
RS,4305124,Cerrito,2834.4189650262
RS,4305132,Cerro Branco,4030.8185739949
RS,4305157,Cerro Grande,
RS,4305173,Cerro Grande do Sul,3892.9864875813
RS,4305207,Cerro Largo,52257.860408221
RS,4305306,Chapada,12404.9485946987
RS,4305355,Charqueadas,46882.5993661583
RS,4305371,Charrua,
RS,4305405,Chiapetta,1515.2774414378
RS,4305439,Chuí,4179.0526362334
RS,4305447,Chuvisca,
RS,4305454,Cidreira,11498.1346722612
RS,4305504,Ciríaco,1743.3315950248
RS,4305587,Colinas,
RS,4305603,Colorado,3519.9382242661
RS,4305702,Condor,5047.768129927
RS,4305801,Constantina,27764.5225491517
RS,4305835,Coqueiro Baixo,
RS,4305850,Coqueiros do Sul,
RS,4305871,Coronel Barros,
RS,4305900,Coronel Bicaco,5276.2532562653
RS,4305934,Coronel Pilar,
RS,4305959,Cotiporã,13469.254399114
RS,4305975,Coxilha,
RS,4306007,Crissiumal,20781.8950332703
RS,4306056,Cristal,3171.4252178013
RS,4306072,Cristal do Sul,
RS,4306106,Cruz Alta,121004.016344169
RS,4306130,Cruzaltense,
RS,4306205,Cruzeiro do Sul,30582.0578831889
RS,4306304,David Canabarro,5852.5810842412
RS,4306320,Derrubadas,669.5365144385
RS,4306353,Dezesseis de Novembro,
RS,4306379,Dilermando de Aguiar,619.5751778734
RS,4306403,Dois Irmãos,118952.949203053
RS,4306429,Dois Irmãos das Missões,
RS,4306452,Dois Lajeados,18261.763275225
RS,4306502,Dom Feliciano,27544.6717540547
RS,4306551,Dom Pedro de Alcântara,
RS,4306601,Dom Pedrito,79055.7220147751
RS,4306700,Dona Francisca,5374.0442550361
RS,4306734,Doutor Maurício Cardoso,4329.3111765632
RS,4306759,Doutor Ricardo,
RS,4306767,Eldorado do Sul,36413.269719542
RS,4306809,Encantado,87260.2561634608
RS,4306908,Encruzilhada do Sul,49576.8935572415
RS,4306924,Engenho Velho,
RS,4306932,Entre-Ijuís,7897.3940888025
RS,4306957,Entre Rios do Sul,1563.5586405767
RS,4306973,Erebango,1739.8431221867
RS,4307005,Erechim,340249.209843799
RS,4307054,Ernestina,971.4703359798
RS,4307104,Herval,4539.1227130036
RS,4307203,Erval Grande,2518.3356736353
RS,4307302,Erval Seco,6459.2078280032
RS,4307401,Esmeralda,8551.5779099743
RS,4307450,Esperança do Sul,
RS,4307500,Espumoso,25463.3949544537
RS,4307559,Estação,5716.3114381267
RS,4307609,Estância Velha,106503.740363107
RS,4307708,Esteio,210965.074606024
RS,4307807,Estrela,119160.555996658
RS,4307815,Estrela Velha,1694.2278286043
RS,4307831,Eugênio de Castro,1394.0752152561
RS,4307864,Fagundes Varela,
RS,4307906,Farroupilha,356328.941453224
RS,4308003,Faxinal do Soturno,38562.9373006363
RS,4308052,Faxinalzinho,
RS,4308078,Fazenda Vilanova,2466.7309526504
RS,4308102,Feliz,50780.1887302298
RS,4308201,Flores da Cunha,167227.263278891
RS,4308250,Floriano Peixoto,
RS,4308300,Fontoura Xavier,8176.5042934963
RS,4308409,Formigueiro,4369.9486254851
RS,4308433,Forquetinha,
RS,4308458,Fortaleza dos Valos,3092.3616258303
RS,4308508,Frederico Westphalen,99762.4182096902
RS,4308607,Garibaldi,280445.730620076
RS,4308656,Garruchos,855.3850908393
RS,4308706,Gaurama,8980.5397467151
RS,4308805,General Câmara,4049.2974604671
RS,4308854,Gentil,
RS,4308904,Getúlio Vargas,61816.7082698886
RS,4309001,Giruá,29313.0343339777
RS,4309050,Glorinha,4383.4802948019
RS,4309100,Gramado,150030.119521241
RS,4309126,Gramado dos Loureiros,
RS,4309159,Gramado Xavier,813.5404806782
RS,4309209,Gravataí,379390.157735052
RS,4309258,Guabiju,
RS,4309308,Guaíba,168764.227181663
RS,4309407,Guaporé,114217.356294858
RS,4309506,Guarani das Missões,10071.3895347835
RS,4309555,Harmonia,7564.5689280179
RS,4309571,Herveiras,
RS,4309605,Horizontina,58053.5907173785
RS,4309654,Hulha Negra,802.6524025928
RS,4309704,Humaitá,3486.2995978098
RS,4309753,Ibarama,2077.6942565685
RS,4309803,Ibiaçá,8786.7197057919
RS,4309902,Ibiraiaras,8639.1730122763
RS,4309951,Ibirapuitã,934.4281186283
RS,4310009,Ibirubá,31686.2844529052
RS,4310108,Igrejinha,81632.9972593462
RS,4310207,Ijuí,194557.837833461
RS,4310306,Ilópolis,2946.5060081355
RS,4310330,Imbé,24728.1173752543
RS,4310363,Imigrante,2170.9051307101
RS,4310405,Independência,6305.0784085566
RS,4310413,Inhacorá,
RS,4310439,Ipê,4432.8010789733
RS,4310462,Ipiranga do Sul,
RS,4310504,Iraí,4821.8692776319
RS,4310538,Itaara,
RS,4310553,Itacurubi,396.9836586001
RS,4310579,Itapuca,
RS,4310603,Itaqui,37384.9693242748
RS,4310652,Itati,
RS,4310702,Itatiba do Sul,1804.0506240105
RS,4310751,Ivorá,
RS,4310801,Ivoti,80458.4048715894
RS,4310850,Jaboticaba,
RS,4310876,Jacuizinho,
RS,4310900,Jacutinga,6900.5164871468
RS,4311007,Jaguarão,58048.5520552434
RS,4311106,Jaguari,40276.1130540776
RS,4311122,Jaquirana,
RS,4311130,Jari,579.5760936663
RS,4311155,Jóia,2844.6818044705
RS,4311205,Júlio de Castilhos,31086.0146666077
RS,4311239,Lagoa Bonita do Sul,
RS,4311254,Lagoão,1010.2548208393
RS,4311270,Lagoa dos Três Cantos,
RS,4311304,Lagoa Vermelha,74401.7509703038
RS,4311403,Lajeado,318563.626206225
RS,4311429,Lajeado do Bugre,
RS,4311502,Lavras do Sul,7999.483439155
RS,4311601,Liberato Salzano,3455.1011084433
RS,4311627,Lindolfo Collor,
RS,4311643,Linha Nova,
RS,4311700,Machadinho,5024.0886930781
