UF,COD,MUN,DESP_SAUDE_SANEAMENTO
PR,4121000,Querência do Norte,17494045.86
PR,4121109,Quinta do Sol,9280052.65
PR,4121208,Quitandinha,19158338.77
PR,4121257,Ramilândia,8031737.45
PR,4121307,Rancho Alegre,7305162.76
PR,4121356,Rancho Alegre D'Oeste,5611688.53
PR,4121406,Realeza,29511456.58
PR,4121505,Rebouças,16035096.22
PR,4121604,Renascença,10879747.86
PR,4121703,Reserva,31788164.58
PR,4121752,Reserva do Iguaçu,8466171.98
PR,4121802,Ribeirão Claro,16188165.95
PR,4121901,Ribeirão do Pinhal,11797505.03
PR,4122008,Rio Azul,16661763.25
PR,4122107,Rio Bom,6723552.56
PR,4122156,Rio Bonito do Iguaçu,13088635.81
PR,4122172,Rio Branco do Ivaí,9887837.84
PR,4122206,Rio Branco do Sul,34401380.74
PR,4122305,Rio Negro,34218836.82
PR,4122404,Rolândia,76771307.35
PR,4122503,Roncador,16973491.9
PR,4122602,Rondon,11078018.84
PR,4122651,Rosário do Ivaí,7444126.3
PR,4122701,Sabáudia,10533065.8
PR,4122800,Salgado Filho,6115725.91
PR,4122909,Salto do Itararé,7382367.28
PR,4123006,Salto do Lontra,22948132.02
PR,4123105,Santa Amélia,5090281.41
PR,4123204,Santa Cecília do Pavão,7789685.15
PR,4123303,Santa Cruz de Monte Castelo,12598421.29
PR,4123402,Santa Fé,12295660.64
PR,4123501,Santa Helena,60544618.95
PR,4123600,Santa Inês,
PR,4123709,Santa Isabel do Ivaí,13450472.8
PR,4123808,Santa Izabel do Oeste,20170164.68
PR,4123824,Santa Lúcia,8497984.85
PR,4123857,Santa Maria do Oeste,13116964.69
PR,4123907,Santa Mariana,16381633.01
PR,4123956,Santa Mônica,8347937.83
PR,4124004,Santana do Itararé,8533190.74
PR,4124020,Santa Tereza do Oeste,15011407.37
PR,4124053,Santa Terezinha de Itaipu,32514909.55
PR,4124103,Santo Antônio da Platina,40702369.09
PR,4124202,Santo Antônio do Caiuá,7485705.27
PR,4124301,Santo Antônio do Paraíso,7032702.42
PR,4124400,Santo Antônio do Sudoeste,21949972.52
PR,4124509,Santo Inácio,11592083.18
PR,4124608,São Carlos do Ivaí,13835303.56
PR,4124707,São Jerônimo da Serra,15867060.21
PR,4124806,São João,17930647.39
PR,4124905,São João do Caiuá,12821559.77
PR,4125001,São João do Ivaí,17547040.44
PR,4125100,São João do Triunfo,17055867.78
PR,4125209,São Jorge d'Oeste,20109865.49
PR,4125308,São Jorge do Ivaí,11936089.15
PR,4125357,São Jorge do Patrocínio,14831348.49
PR,4125407,São José da Boa Vista,10819096.76
PR,4125456,São José das Palmeiras,6989856.5
PR,4125506,São José dos Pinhais,426688627.78
PR,4125555,São Manoel do Paraná,5699349.08
PR,4125605,São Mateus do Sul,41253407.35
PR,4125704,São Miguel do Iguaçu,42490479.21
PR,4125753,São Pedro do Iguaçu,8974250.25
PR,4125803,São Pedro do Ivaí,16253780.97
PR,4125902,São Pedro do Paraná,8592912.49
PR,4126009,São Sebastião da Amoreira,11172923.29
PR,4126108,São Tomé,7904426.32
PR,4126207,Sapopema,10210702.06
PR,4126256,Sarandi,95359664.27
PR,4126272,Saudade do Iguaçu,14974918.81
PR,4126306,Sengés,18492601.71
PR,4126355,Serranópolis do Iguaçu,11243869.14
PR,4126405,Sertaneja,14813904.32
PR,4126504,Sertanópolis,33009888.23
PR,4126603,Siqueira Campos,19441101.66
PR,4126652,Sulina,7414502.84
PR,4126678,Tamarana,17647010.26
PR,4126702,Tamboara,8247494.21
PR,4126801,Tapejara,27718000.08
PR,4126900,Tapira,9642643.96
PR,4127007,Teixeira Soares,12856328.82
PR,4127106,Telêmaco Borba,78850545.64
PR,4127205,Terra Boa,36221106.4
PR,4127304,Terra Rica,28822972.09
PR,4127403,Terra Roxa,23859152.13
PR,4127502,Tibagi,27632293.17
PR,4127601,Tijucas do Sul,23747853.85
PR,4127700,Toledo,173836756.85
PR,4127809,Tomazina,9954323.58
PR,4127858,Três Barras do Paraná,16243742.15
PR,4127882,Tunas do Paraná,9411634.6
PR,4127908,Tuneiras do Oeste,12635951.25
PR,4127957,Tupãssi,14391688.71
PR,4127965,Turvo,16451621.08
PR,4128005,Ubiratã,30854338.82
PR,4128104,Umuarama,222564352.76
PR,4128203,União da Vitória,49479746.95
PR,4128302,Uniflor,5177824.75
PR,4128401,Uraí,14013045.67
PR,4128500,Wenceslau Braz,19931148.07
PR,4128534,Ventania,16295288.05
PR,4128559,Vera Cruz do Oeste,12189782.39
PR,4128609,Verê,12600641.22
PR,4128625,Vila Alta,9466591.23
PR,4128633,Doutor Ulysses,8791656.34
PR,4128658,Virmond,7251054.84
PR,4128708,Vitorino,11102011.2
PR,4128807,Xambrê,8640315.55
PR,4199919,Assunguy de Cima,
PR,4199929,Conchas,
PR,4199939,Palmira,
PR,4199949,Porto de Cima,
RJ,3300100,Angra dos Reis,481222678.13
RJ,3300159,Aperibé,34081498.37
RJ,3300209,Araruama,184436366.8
RJ,3300225,Areal,28281772.74
RJ,3300233,Armação dos Búzios,140894778.47
RJ,3300258,Arraial do Cabo,124669753.61
RJ,3300308,Barra do Piraí,132902891.98
RJ,3300407,Barra Mansa,260007821.73
RJ,3300456,Belford Roxo,396439174.38
RJ,3300506,Bom Jardim,38449151.35
RJ,3300605,Bom Jesus do Itabapoana,115833684.39
RJ,3300704,Cabo Frio,397878577.83
RJ,3300803,Cachoeiras de Macacu,141339065.32
RJ,3300902,Cambuci,32464502.1
RJ,3300936,Carapebus,41352939.91
RJ,3300951,Comendador Levy Gasparian,23725916.17
RJ,3301009,Campos dos Goytacazes,1098519193.44
RJ,3301108,Cantagalo,48354039.87
RJ,3301157,Cardoso Moreira,29935624.91
RJ,3301207,Carmo,
RJ,3301306,Casimiro de Abreu,98234924.26
RJ,3301405,Conceição de Macabu,35755141.73
RJ,3301504,Cordeiro,38615076.16
RJ,3301603,Duas Barras,
RJ,3301702,Duque de Caxias,1741865649.74
RJ,3301801,Engenheiro Paulo de Frontin,31775637.25
RJ,3301850,Guapimirim,94688833.21
RJ,3301876,Iguaba Grande,67119931.58
RJ,3301900,Itaboraí,214022145.19
RJ,3302007,Itaguaí,256600799.49
RJ,3302056,Italva,35156632.63
RJ,3302106,Itaocara,36774555.52
RJ,3302205,Itaperuna,194403143.05
RJ,3302254,Itatiaia,71164843.49
RJ,3302270,Japeri,92467420.01
RJ,3302304,Laje do Muriaé,23324710.82
RJ,3302403,Macaé,988416773.53
RJ,3302452,Macuco,24726680.07
RJ,3302502,Magé,346957515.71
RJ,3302601,Mangaratiba,111554930.73
RJ,3302700,Maricá,768811424.97
RJ,3302809,Mendes,49720414.07
RJ,3302858,Mesquita,164885663.12
RJ,3302908,Miguel Pereira,144626622.75
RJ,3303005,Miracema,53022932.6
RJ,3303104,Natividade,32667734.97
RJ,3303203,Nilópolis,107462199.73
RJ,3303302,Niterói,944332200.76
RJ,3303401,Nova Friburgo,283710873.17
RJ,3303500,Nova Iguaçu,687826511.36
RJ,3303609,Paracambi,90521477.24
RJ,3303708,Paraíba do Sul,60830383.87
RJ,3303807,Parati,127900687.83
RJ,3303856,Paty do Alferes,60857037.78
RJ,3303906,Petrópolis,659875433.76
RJ,3303955,Pinheiral,47362916.91
RJ,3304003,Piraí,104228361.53
RJ,3304102,Porciúncula,39506949.11
RJ,3304110,Porto Real,81136956.48
RJ,3304128,Quatis,23442533.15
RJ,3304144,Queimados,144154779.62
RJ,3304151,Quissamã,23764619.74
RJ,3304201,Resende,316020757.02
RJ,3304300,Rio Bonito,165982167.05
RJ,3304409,Rio Claro,55736548.3
RJ,3304508,Rio das Flores,33845188.06
RJ,3304524,Rio das Ostras,295683746.01
RJ,3304557,Rio de Janeiro,7566044588.8
RJ,3304607,Santa Maria Madalena,27706838.47
RJ,3304706,Santo Antônio de Pádua,73037709.47
RJ,3304755,São Francisco de Itabapoana,60316525.07
RJ,3304805,São Fidélis,60727123.86
RJ,3304904,São Gonçalo,784783450
RJ,3305000,São João da Barra,174369688.98
RJ,3305109,São João de Meriti,371330184.02
RJ,3305133,São José de Ubá,23410815.46
RJ,3305158,São José do Vale do Rio Preto,44503183.08
RJ,3305208,São Pedro da Aldeia,106578754.32
RJ,3305307,São Sebastião do Alto,24314848.68
RJ,3305406,Sapucaia,35614441.47
RJ,3305505,Saquarema,262781542.92
RJ,3305554,Seropédica,177218859.14
RJ,3305604,Silva Jardim,64785952.47
RJ,3305703,Sumidouro,
RJ,3305752,Tanguá,57780933.25
RJ,3305802,Teresópolis,237238323.85
RJ,3305901,Trajano de Morais,22622674.1
RJ,3306008,Três Rios,196854434.63
RJ,3306107,Valença,121090856.45
RJ,3306156,Varre-Sai,29578630.83
RJ,3306206,Vassouras,104596571.29
RJ,3306305,Volta Redonda,521652426.89
RJ,3399919,Sâo João Marcos,
RJ,3399929,São Sebastião do Parahyba,
RN,2400109,Acari,10425632.69
RN,2400208,Açu,62113513.82
RN,2400307,Afonso Bezerra,13594214.56
RN,2400406,Água Nova,5560361.02
RN,2400505,Alexandria,22486803.44
RN,2400604,Almino Afonso,11959739.18
RN,2400703,Alto do Rodrigues,31850033.1
RN,2400802,Angicos,16623397.42
RN,2400901,Antônio Martins,10278142.82
RN,2401008,Apodi,35926844.17
RN,2401107,Areia Branca,30672821.23
RN,2401206,Arês,16285474.58
RN,2401305,Augusto Severo,9330522.5
RN,2401404,Baía Formosa,11813916.68
RN,2401453,Baraúna,31645696.33
RN,2401503,Barcelona,7060010.24
RN,2401602,Bento Fernandes,5962996.2
RN,2401651,Bodó,7656564.11
RN,2401701,Bom Jesus,9833392.51
RN,2401800,Brejinho,10893594.44
RN,2401859,Caiçara do Norte,7304373.04
RN,2401909,Caiçara do Rio do Vento,7072145.41
RN,2402006,Caicó,82871983.13
RN,2402105,Campo Redondo,13325661.36
RN,2402204,Canguaretama,34560933.94
RN,2402303,Caraúbas,19769845.29
RN,2402402,Carnaúba dos Dantas,9960600.47
RN,2402501,Carnaubais,14395760.47
RN,2402600,Ceará-Mirim,51650543.39
RN,2402709,Cerro Corá,13063211.75
RN,2402808,Coronel Ezequiel,7941026.16
RN,2402907,Coronel João Pessoa,6838214.22
RN,2403004,Cruzeta,9080481.69
RN,2403103,Currais Novos,37762265.66
RN,2403202,Doutor Severiano,8416655.87
RN,2403251,Parnamirim,273914164.45
RN,2403301,Encanto,7852214.16
RN,2403400,Equador,8863178.92
RN,2403509,Espírito Santo,13420057.9
RN,2403608,Extremoz,43519087
RN,2403707,Felipe Guerra,11087304.88
RN,2403756,Fernando Pedroza,7396433.33
RN,2403806,Florânia,10317629.26
RN,2403905,Francisco Dantas,6586560.56
RN,2404002,Frutuoso Gomes,9446588.08
RN,2404101,Galinhos,11348392.96
RN,2404200,Goianinha,29015621.01
RN,2404309,Governador Dix-Sept Rosado,15068881.52
RN,2404408,Grossos,11840088.3
RN,2404507,Guamaré,90145385.2
RN,2404606,Ielmo Marinho,15644871.24
RN,2404705,Ipanguaçu,16328331.69
RN,2404804,Ipueira,5243543.71
RN,2404853,Itajá,11529103.28
RN,2404903,Itaú,7117438.93
RN,2405009,Jaçanã,9989994.43
RN,2405108,Jandaíra,13934934.57
RN,2405207,Janduís,8843705.27
RN,2405306,Januário Cicco,8631777.54
RN,2405405,Japi,7512107.9
RN,2405504,Jardim de Angicos,6261506.77
RN,2405603,Jardim de Piranhas,15914932.85
RN,2405702,Jardim do Seridó,11252321.19
RN,2405801,João Câmara,32636100.5
RN,2405900,João Dias,5714201.37
RN,2406007,José da Penha,7690773.57
RN,2406106,Jucurutu,20756781.29
RN,2406155,Jundiá,6716210.81
RN,2406205,Lagoa d'Anta,9136401.41
RN,2406304,Lagoa de Pedras,10320223.67
RN,2406403,Lagoa de Velhos,5775357.82
RN,2406502,Lagoa Nova,17130077.93
RN,2406601,Lagoa Salgada,9522931.16
RN,2406700,Lajes,20567966.48
RN,2406809,Lajes Pintadas,7626171.43
RN,2406908,Lucrécia,7426324.51
RN,2407005,Luís Gomes,10916774.21
RN,2407104,Macaíba,86357275.44
RN,2407203,Macau,40303585.63
RN,2407252,Major Sales,9294033.13
RN,2407302,Marcelino Vieira,8113551.84
RN,2407401,Martins,8126266.51
RN,2407500,Maxaranguape,9665709.17
RN,2407609,Messias Targino,6722433.54
RN,2407708,Montanhas,11321087.06
RN,2407807,Monte Alegre,22898173.91
RN,2407906,Monte das Gameleiras,6203996.29
RN,2408003,Mossoró,351666949.7
RN,2408102,Natal,1133439494.89
RN,2408201,Nísia Floresta,24571845.58
RN,2408300,Nova Cruz,30973064.31
RN,2408409,Olho-d'Água do Borges,6745152.81
RN,2408508,Ouro Branco,6993049.64
RN,2408607,Paraná,8031143.56
RN,2408706,Paraú,6292525.72
RN,2408805,Parazinho,10927046.88
RN,2408904,Parelhas,24973652.27
RN,2408953,Rio do Fogo,16123614.75
RN,2409100,Passa e Fica,13929921.24
RN,2409209,Passagem,5555131.45
RN,2409308,Patu,14414421.74
RN,2409332,Santa Maria,6366775.79
RN,2409407,Pau dos Ferros,48735305.2
RN,2409506,Pedra Grande,9237469.99
RN,2409605,Pedra Preta,7639069.88
RN,2409704,Pedro Avelino,10538305.44
RN,2409803,Pedro Velho,15536388.95
RN,2409902,Pendências,19462437.74
RN,2410009,Pilões,6225816.25
RN,2410108,Poço Branco,14007137.74
RN,2410207,Portalegre,11699825.85
RN,2410256,Porto do Mangue,11634742.93
RN,2410306,Presidente Juscelino,10856551.64
RN,2410405,Pureza,9413441.66
RN,2410504,Rafael Fernandes,
RN,2410603,Rafael Godeiro,8463990.7
RN,2410702,Riacho da Cruz,9141512.21
RN,2410801,Riacho de Santana,7172392.22
RN,2410900,Riachuelo,10341509.2
RN,2411007,Rodolfo Fernandes,7297814.87
RN,2411056,Tibau,15799506.29
RN,2411106,Ruy Barbosa,6669001.77
RN,2411205,Santa Cruz,36548881.49
RN,2411403,Santana do Matos,13019515
RN,2411429,Santana do Seridó,6392937.34
RN,2411502,Santo Antônio,23077216.98
RN,2411601,São Bento do Norte,8861147.8
RN,2411700,São Bento do Trairí,7356105.61
RN,2411809,São Fernando,5861530.61
RN,2411908,São Francisco do Oeste,4814341.85
RN,2412005,São Gonçalo do Amarante,118598518.32
RN,2412104,São João do Sabugi,7293841.83
RN,2412203,São José de Mipibu,44187146.88
RN,2412302,São José do Campestre,13625040.12
RN,2412401,São José do Seridó,6725967.78
RN,2412500,São Miguel,25675028.25
RN,2412559,São Miguel de Touros,15236712.23
RN,2412609,São Paulo do Potengi,21454224.57
RN,2412708,São Pedro,7931180.88
RN,2412807,São Rafael,10972981.05
RN,2412906,São Tomé,11998176.75
RN,2413003,São Vicente,10201390.11
RN,2413102,Senador Elói de Souza,9299342.62
RN,2413201,Senador Georgino Avelino,6064544.38
RN,2413300,Serra de São Bento,6625338.73
RN,2413359,Serra do Mel,23793438.68
RN,2413409,Serra Negra do Norte,12329170.49
RN,2413508,Serrinha,10130343.05
RN,2413557,Serrinha dos Pintos,7992895.76
RN,2413607,Severiano Melo,9031104.46
RN,2413706,Sítio Novo,7871260
RN,2413805,Taboleiro Grande,5721394.5
RN,2413904,Taipu,13017602.23
RN,2414001,Tangará,15339241.28
RN,2414100,Tenente Ananias,17001638.41
RN,2414159,Tenente Laurentino Cruz,8360439.84
RN,2414209,Tibau do Sul,23910695.24
RN,2414308,Timbaúba dos Batistas,5297140.74
RN,2414407,Touros,34037476.63
RN,2414456,Triunfo Potiguar,7009316.59
RN,2414506,Umarizal,11043136.84
RN,2414605,Upanema,17700156.52
RN,2414704,Várzea,6006839.09
RN,2414753,Venha-Ver,7183196.65
RN,2414803,Vera Cruz,14308487.46
RN,2414902,Viçosa,6481634.3
RN,2415008,Vila Flor,6277248.41
RO,1100015,Alta Floresta D'Oeste,29181740.01
RO,1100023,Ariquemes,131175225.69
RO,1100031,Cabixi,10937092.96
RO,1100049,Cacoal,112788124.33
RO,1100056,Cerejeiras,25624746.07
RO,1100064,Colorado do Oeste,23349362.43
RO,1100072,Corumbiara,12451143.02
RO,1100080,Costa Marques,15026922.56
RO,1100098,Espigão D'Oeste,28978556.62
RO,1100106,Guajará-Mirim,40237794.82
RO,1100114,Jaru,52807981.63
RO,1100122,Ji-Paraná,128505801.65
RO,1100130,Machadinho D'Oeste,32636263.2
RO,1100148,Nova Brasilândia D'Oeste,19625041.36
RO,1100155,Ouro Preto do Oeste,36744916.42
RO,1100189,Pimenta Bueno,43800828.3
RO,1100205,Porto Velho,485525234.41
RO,1100254,Presidente Médici,24749362.23
RO,1100262,Rio Crespo,8143437.84
RO,1100288,Rolim de Moura,71327306.94
RO,1100296,Santa Luzia D'Oeste,10456833.02
RO,1100304,Vilhena,151339499.08
RO,1100320,São Miguel do Guaporé,25636133.48
RO,1100338,Nova Mamoré,27128782.15
RO,1100346,Alvorada D'Oeste,23607817.64
RO,1100379,Alto Alegre dos Parecis,17315074.2
RO,1100403,Alto Paraíso,15771497.59
RO,1100452,Buritis,31384034.05
RO,1100502,Novo Horizonte do Oeste,12197407.71
RO,1100601,Cacaulândia,10928765.04
RO,1100700,Campo Novo de Rondônia,16053555.77
RO,1100809,Candeias do Jamari,20956110.02
RO,1100908,Castanheiras,30000
RO,1100924,Chupinguaia,21895547.59
RO,1100940,Cujubim,16998862.59
RO,1101005,Governador Jorge Teixeira,10328884.5
RO,1101104,Itapuã do Oeste,10472004
RO,1101203,Ministro Andreazza,8920059.89
RO,1101302,Mirante da Serra,10788089.2
RO,1101401,Monte Negro,18588256.18
RO,1101435,Nova União,6660734.11
RO,1101450,Parecis,8020298.77
RO,1101468,Pimenteiras do Oeste,10541100.65
RO,1101476,Primavera de Rondônia,6577230.86
RO,1101484,São Felipe D'Oeste,9941939.51
RO,1101492,São Francisco do Guaporé,20234774.58
RO,1101500,Seringueiras,16643338.25
RO,1101559,Teixeirópolis,7368487.25
RO,1101609,Theobroma,14570265.14
RO,1101708,Urupá,14097258.96
RO,1101757,Vale do Anari,14327999.4
RO,1101807,Vale do Paraíso,10290603.76
RR,1400027,Amajari,15934485.53
RR,1400050,Alto Alegre,23018645.2
RR,1400100,Boa Vista,371400962.78
RR,1400159,Bonfim,18334420.63
RR,1400175,Cantá,15954531.87
RR,1400209,Caracaraí,19039247.58
RR,1400233,Caroebe,12736381.08
RR,1400282,Iracema,24348435.04
RR,1400308,Mucajaí,19252907.67
RR,1400407,Normandia,12018193.13
RR,1400456,Pacaraima,12629121.04
RR,1400472,Rorainópolis,29844748.23
RR,1400506,São João da Baliza,14558321.23
RR,1400605,São Luiz,11619625.71
RR,1400704,Uiramutã,10642403.35
RS,4300034,Aceguá,11638410.13
RS,4300059,Água Santa,7688402.56
RS,4300109,Agudo,12098519.03
RS,4300208,Ajuricaba,9838975.18
RS,4300307,Alecrim,6298459.52
RS,4300406,Alegrete,73821044.65
RS,4300455,Alegria,6477769.59
RS,4300471,Almirante Tamandaré do Sul,5651291.39
RS,4300505,Alpestre,13656032.91
RS,4300554,Alto Alegre,4676693.13
RS,4300570,Alto Feliz,7501323.31
RS,4300604,Alvorada,89484941.95
RS,4300638,Amaral Ferrador,6587596.17
RS,4300646,Ametista do Sul,9880012.32
RS,4300661,André da Rocha,4650049.12
RS,4300703,Anta Gorda,8893453.31
RS,4300802,Antônio Prado,17655180.65
RS,4300851,Arambaré,8505668.03
RS,4300877,Araricá,8381755.28
RS,4300901,Aratiba,15236004.31
RS,4301008,Arroio do Meio,38001943.11
RS,4301057,Arroio do Sal,16802866.9
RS,4301073,Arroio do Padre,6309407.65
RS,4301107,Arroio dos Ratos,15453215.94
RS,4301206,Arroio do Tigre,12844036.83
RS,4301305,Arroio Grande,22217963.04
RS,4301404,Arvorezinha,10811439.51
RS,4301503,Augusto Pestana,11528847.99
RS,4301552,Áurea,7982161.37
RS,4301602,Bagé,94160058.04
RS,4301636,Balneário Pinhal,17044562.91
RS,4301651,Barão,8160942.2
RS,4301701,Barão de Cotegipe,10132853.34
RS,4301750,Barão do Triunfo,7001534.64
RS,4301800,Barracão,7176509.74
RS,4301859,Barra do Guarita,5302404.61
RS,4301875,Barra do Quaraí,6256019.73
RS,4301909,Barra do Ribeiro,15108489.02
RS,4301925,Barra do Rio Azul,5476242.24
RS,4301958,Barra Funda,7460036.76
RS,4302006,Barros Cassal,12395935.15
RS,4302055,Benjamin Constant do Sul,6628211.75
RS,4302105,Bento Gonçalves,193618615.93
RS,4302154,Boa Vista das Missões,7028285.07
RS,4302204,Boa Vista do Buricá,9180606.35
RS,4302220,Boa Vista do Cadeado,8306772.56
RS,4302238,Boa Vista do Incra,6301706.24
RS,4302253,Boa Vista do Sul,5544761.58
RS,4302303,Bom Jesus,20674226.93
RS,4302352,Bom Princípio,20965913.39
RS,4302378,Bom Progresso,5564661.8
RS,4302402,Bom Retiro do Sul,14613546.05
RS,4302451,Boqueirão do Leão,10138371.89
RS,4302501,Bossoroca,8714396.39
RS,4302584,Bozano,5076821.7
RS,4302600,Braga,6361575.69
RS,4302659,Brochier,6650401.61
RS,4302709,Butiá,25345138.12
RS,4302808,Caçapava do Sul,32701230.54
RS,4302907,Cacequi,906299.81
RS,4303004,Cachoeira do Sul,102271092.48
RS,4303103,Cachoeirinha,82715196.21
RS,4303202,Cacique Doble,5864485.93
RS,4303301,Caibaté,8318445.62
RS,4303400,Caiçara,7136063.41
RS,4303509,Camaquã,46807823.92
RS,4303558,Camargo,6809078.42
RS,4303608,Cambará do Sul,11758085.85
RS,4303673,Campestre da Serra,7317031.12
RS,4303707,Campina das Missões,7134741.47
RS,4303806,Campinas do Sul,12092800.2
RS,4303905,Campo Bom,102257238.03
RS,4304002,Campo Novo,8323514.33
RS,4304101,Campos Borges,7140896.54
RS,4304200,Candelária,33209873.22
RS,4304309,Cândido Godói,8405688.76
RS,4304358,Candiota,16242208.68
RS,4304408,Canela,67047453.97
RS,4304507,Canguçu,44248465.9
RS,4304606,Canoas,639876249.33
RS,4304614,Canudos do Vale,5312593.76
RS,4304622,Capão Bonito do Sul,6258478.07
RS,4304630,Capão da Canoa,76724263.04
RS,4304655,Capão do Cipó,9422052.84
RS,4304663,Capão do Leão,23139038.96
RS,4304671,Capivari do Sul,8902565.34
RS,4304689,Capela de Santana,10022511.42
RS,4304697,Capitão,6504638.66
RS,4304705,Carazinho,96888065.02
RS,4304713,Caraá,8094900.42
RS,4304804,Carlos Barbosa,37355501.47
RS,4304853,Carlos Gomes,5159178.32
RS,4304903,Casca,12333269.64
RS,4304952,Caseiros,6055425.54
RS,4305009,Catuípe,12265958.26
RS,4305108,Caxias do Sul,879880478.62
RS,4305116,Centenário,6194169.68
RS,4305124,Cerrito,6789686.99
RS,4305132,Cerro Branco,5539508.8
RS,4305157,Cerro Grande,6565505.97
RS,4305173,Cerro Grande do Sul,9768304.61
RS,4305207,Cerro Largo,13582363.96
RS,4305306,Chapada,14425308.38
RS,4305355,Charqueadas,34493374.78
RS,4305371,Charrua,5654566.48
RS,4305405,Chiapetta,7686196.73
RS,4305439,Chuí,7179704.62
RS,4305447,Chuvisca,6961282.78
RS,4305454,Cidreira,18661831.62
RS,4305504,Ciríaco,8894683.62
RS,4305587,Colinas,6968763.71
RS,4305603,Colorado,6935691.18
RS,4305702,Condor,13254767.74
RS,4305801,Constantina,13910053.05
RS,4305835,Coqueiro Baixo,5634388.86
RS,4305850,Coqueiros do Sul,6162505.81
RS,4305871,Coronel Barros,7086358.81
RS,4305900,Coronel Bicaco,11573431.86
RS,4305934,Coronel Pilar,4223647.65
RS,4305959,Cotiporã,6435151.06
RS,4305975,Coxilha,7872587.48
RS,4306007,Crissiumal,16099577.94
RS,4306056,Cristal,11854097.6
RS,4306072,Cristal do Sul,6621856.95
RS,4306106,Cruz Alta,66389715.23
RS,4306130,Cruzaltense,4762333.57
RS,4306205,Cruzeiro do Sul,14433297.49
RS,4306304,David Canabarro,8575618.34
RS,4306320,Derrubadas,6235575.56
RS,4306353,Dezesseis de Novembro,4488057.26
RS,4306379,Dilermando de Aguiar,5548798.49
RS,4306403,Dois Irmãos,34680018.74
RS,4306429,Dois Irmãos das Missões,5598109.44
RS,4306452,Dois Lajeados,6350803.18
RS,4306502,Dom Feliciano,11984696.15
RS,4306551,Dom Pedro de Alcântara,4695383
RS,4306601,Dom Pedrito,32798655.69
RS,4306700,Dona Francisca,6222513.5
RS,4306734,Doutor Maurício Cardoso,7961193.54
RS,4306759,Doutor Ricardo,5459970.08
RS,4306767,Eldorado do Sul,48938043.02
