UF,COD,MUN,VALOR_TOTAL_BF
SP,3550100,São Manuel,529374
SP,3550209,São Miguel Arcanjo,678.13
SP,3550308,São Paulo,271127335
SP,3550407,São Pedro,864567
SP,3550506,São Pedro do Turvo,218005
SP,3550605,São Roque,1364.85
SP,3550704,São Sebastião,2562788
SP,3550803,São Sebastião da Grama,95672
SP,3550902,São Simão,300.5
SP,3551009,São Vicente,7725225
SP,3551108,Sarapuí,68281
SP,3551207,Sarutaiá,121992
SP,3551306,Sebastianópolis do Sul,131245
SP,3551405,Serra Azul,657605
SP,3551504,Serrana,1148372
SP,3551603,Serra Negra,315337
SP,3551702,Sertãozinho,2714608
SP,3551801,Sete Barras,599719
SP,3551900,Severínia,347958
SP,3552007,Silveiras,188931
SP,3552106,Socorro,579263
SP,3552205,Sorocaba,12145481
SP,3552304,Sud Mennucci,131676
SP,3552403,Sumaré,4938522
SP,3552502,Suzano,8750767
SP,3552551,Suzanápolis,52029
SP,3552601,Tabapuã,335059
SP,3552700,Tabatinga,236501
SP,3552809,Taboão da Serra,6821647
SP,3552908,Taciba,186112
SP,3553005,Taguaí,277453
SP,3553104,Taiaçu,182321
SP,3553203,Taiúva,83856
SP,3553302,Tambaú,730764
SP,3553401,Tanabi,750248
SP,3553500,Tapiraí,294737
SP,3553609,Tapiratiba,249057
SP,3553658,Taquaral,36445
SP,3553708,Taquaritinga,1134.04
SP,3553807,Taquarituba,539215
SP,3553856,Taquarivaí,346342
SP,3553906,Tarabai,150897
SP,3553955,Tarumã,300217
SP,3554003,Tatuí,1853788
SP,3554102,Taubaté,3820608
SP,3554201,Tejupá,114827
SP,3554300,Teodoro Sampaio,727759
SP,3554409,Terra Roxa,75397
SP,3554508,Tietê,602519
SP,3554607,Timburi,76949
SP,3554656,Torre de Pedra,102111
SP,3554706,Torrinha,160766
SP,3554755,Trabiju,73918
SP,3554805,Tremembé,1043359
SP,3554904,Três Fronteiras,110269
SP,3554953,Tuiuti,163561
SP,3555000,Tupã,1108564
SP,3555109,Tupi Paulista,217563
SP,3555208,Turiúba,23972
SP,3555307,Turmalina,33287
SP,3555356,Ubarana,110808
SP,3555406,Ubatuba,3721495
SP,3555505,Ubirajara,142825
SP,3555604,Uchoa,61629
SP,3555703,União Paulista,30993
SP,3555802,Urânia,122801
SP,3555901,Uru,30425
SP,3556008,Urupês,156.24
SP,3556107,Valentim Gentil,355966
SP,3556206,Valinhos,1007598
SP,3556305,Valparaíso,550625
SP,3556354,Vargem,140307
SP,3556404,Vargem Grande do Sul,443269
SP,3556453,Vargem Grande Paulista,680956
SP,3556503,Várzea Paulista,1618808
SP,3556602,Vera Cruz,73764
SP,3556701,Vinhedo,851729
SP,3556800,Viradouro,175539
SP,3556909,Vista Alegre do Alto,70248
SP,3556958,Vitória Brasil,21249
SP,3557006,Votorantim,2024472
SP,3557105,Votuporanga,1873.28
SP,3557154,Zacarias,38.16
SP,3557204,Chavantes,321509
SP,3557303,Estiva Gerbi,218.26
SP,3599919,Santo Amaro,
TO,1700251,Abreulândia,84024
TO,1700301,Aguiarnópolis,186533
TO,1700350,Aliança do Tocantins,306659
TO,1700400,Almas,435942
TO,1700707,Alvorada,388385
TO,1701002,Ananás,569022
TO,1701051,Angico,100297
TO,1701101,Aparecida do Rio Negro,228179
TO,1701309,Aragominas,305696
TO,1701903,Araguacema,366736
TO,1702000,Araguaçu,309357
TO,1702109,Araguaína,4050424
TO,1702158,Araguanã,322114
TO,1702208,Araguatins,1094823
TO,1702307,Arapoema,193008
TO,1702406,Arraias,758731
TO,1702554,Augustinópolis,686488
TO,1702703,Aurora do Tocantins,151.13
TO,1702901,Axixá do Tocantins,874781
TO,1703008,Babaçulândia,596913
TO,1703057,Bandeirantes do Tocantins,138211
TO,1703073,Barra do Ouro,274.31
TO,1703107,Barrolândia,288011
TO,1703206,Bernardo Sayão,216867
TO,1703305,Bom Jesus do Tocantins,309682
TO,1703602,Brasilândia do Tocantins,134415
TO,1703701,Brejinho de Nazaré,237.46
TO,1703800,Buriti do Tocantins,365157
TO,1703826,Cachoeirinha,139529
TO,1703842,Campos Lindos,398513
TO,1703867,Cariri do Tocantins,113737
TO,1703883,Carmolândia,137817
TO,1703891,Carrasco Bonito,164941
TO,1703909,Caseara,488788
TO,1704105,Centenário,142.85
TO,1704600,Chapada de Areia,97.27
TO,1705102,Chapada da Natividade,196081
TO,1705508,Colinas do Tocantins,1196446
TO,1705557,Combinado,259517
TO,1705607,Conceição do Tocantins,219901
TO,1706001,Couto de Magalhães,267587
TO,1706100,Cristalândia,352271
TO,1706258,Crixás do Tocantins,59806
TO,1706506,Darcinópolis,361382
TO,1707009,Dianópolis,695.39
TO,1707108,Divinópolis do Tocantins,389242
TO,1707207,Dois Irmãos do Tocantins,463701
TO,1707306,Dueré,229314
TO,1707405,Esperantina,599885
TO,1707553,Fátima,153695
TO,1707652,Figueirópolis,204901
TO,1707702,Filadélfia,448661
TO,1708205,Formoso do Araguaia,793093
TO,1708254,Fortaleza do Tabocão,260717
TO,1708304,Goianorte,304591
TO,1709005,Goiatins,877.25
TO,1709302,Guaraí,709.83
TO,1709500,Gurupi,1337748
TO,1709807,Ipueiras,90758
TO,1710508,Itacajá,512298
TO,1710706,Itaguatins,303.9
TO,1710904,Itapiratins,195777
TO,1711100,Itaporã do Tocantins,95.22
TO,1711506,Jaú do Tocantins,170283
TO,1711803,Juarina,105237
TO,1711902,Lagoa da Confusão,511008
TO,1711951,Lagoa do Tocantins,207244
TO,1712009,Lajeado,95225
TO,1712157,Lavandeira,74.52
TO,1712405,Lizarda,195319
TO,1712454,Luzinópolis,154396
TO,1712504,Marianópolis do Tocantins,157648
TO,1712702,Mateiros,97.93
TO,1712801,Maurilândia do Tocantins,193244
TO,1713205,Miracema do Tocantins,656923
TO,1713304,Miranorte,567292
TO,1713601,Monte do Carmo,328021
TO,1713700,Monte Santo do Tocantins,150989
TO,1713809,Palmeiras do Tocantins,352.92
TO,1713957,Muricilândia,193786
TO,1714203,Natividade,406.19
TO,1714302,Nazaré,249304
TO,1714880,Nova Olinda,543841
TO,1715002,Nova Rosalândia,180913
TO,1715101,Novo Acordo,237953
TO,1715150,Novo Alegre,100444
TO,1715259,Novo Jardim,156826
TO,1715507,Oliveira de Fátima,65558
TO,1715705,Palmeirante,232369
TO,1715754,Palmeirópolis,281756
TO,1716109,Paraíso do Tocantins,830454
TO,1716208,Paranã,949937
TO,1716307,Pau D'Arco,259952
TO,1716505,Pedro Afonso,383614
TO,1716604,Peixe,461038
TO,1716653,Pequizeiro,254198
TO,1716703,Colméia,325293
TO,1717008,Pindorama do Tocantins,247915
TO,1717206,Piraquê,183097
TO,1717503,Pium,201898
TO,1717800,Ponte Alta do Bom Jesus,293716
TO,1717909,Ponte Alta do Tocantins,316529
TO,1718006,Porto Alegre do Tocantins,152583
TO,1718204,Porto Nacional,1732228
TO,1718303,Praia Norte,357.79
TO,1718402,Presidente Kennedy,140269
TO,1718451,Pugmil,160932
TO,1718501,Recursolândia,306031
TO,1718550,Riachinho,233839
TO,1718659,Rio da Conceição,118583
TO,1718709,Rio dos Bois,135234
TO,1718758,Rio Sono,413503
TO,1718808,Sampaio,388878
TO,1718840,Sandolândia,238623
TO,1718865,Santa Fé do Araguaia,222431
TO,1718881,Santa Maria do Tocantins,121565
TO,1718899,Santa Rita do Tocantins,59965
TO,1718907,Santa Rosa do Tocantins,272101
TO,1719004,Santa Tereza do Tocantins,97965
TO,1720002,Santa Terezinha do Tocantins,98447
TO,1720101,São Bento do Tocantins,312953
TO,1720150,São Félix do Tocantins,77516
TO,1720200,São Miguel do Tocantins,817824
TO,1720259,São Salvador do Tocantins,159983
TO,1720309,São Sebastião do Tocantins,316793
TO,1720499,São Valério da Natividade,214303
TO,1720655,Silvanópolis,332378
TO,1720804,Sítio Novo do Tocantins,549462
TO,1720853,Sucupira,58731
TO,1720903,Taguatinga,1090604
TO,1720937,Taipas do Tocantins,91071
TO,1720978,Talismã,95264
TO,1721000,Palmas,8162647
TO,1721109,Tocantínia,523357
TO,1721208,Tocantinópolis,1220231
TO,1721257,Tupirama,79481
TO,1721307,Tupiratins,95395
TO,1722081,Wanderlândia,598077
TO,1722107,Xambioá,575497
