UF,COD,MUN,COTA_PARTE_FPM
PR,4120507,Primeiro de Maio,21504233.72
PR,4120606,Prudentópolis,59136642.76
PR,4120655,Quarto Centenário,16128175.26
PR,4120705,Quatiguá,16128175.26
PR,4120804,Quatro Barras,37632409.01
PR,4120853,Quatro Pontes,16128175.26
PR,4120903,Quedas do Iguaçu,43008467.4
PR,4121000,Querência do Norte,21504233.72
PR,4121109,Quinta do Sol,16128175.26
PR,4121208,Quitandinha,32256350.62
PR,4121257,Ramilândia,16128175.26
PR,4121307,Rancho Alegre,16128174.3
PR,4121356,Rancho Alegre D'Oeste,16128175.26
PR,4121406,Realeza,32256350.62
PR,4121505,Rebouças,26880292.18
PR,4121604,Renascença,16128175.26
PR,4121703,Reserva,37632409.01
PR,4121752,Reserva do Iguaçu,16128175.26
PR,4121802,Ribeirão Claro,21504233.72
PR,4121901,Ribeirão do Pinhal,23372707.57
PR,4122008,Rio Azul,21959155.53
PR,4122107,Rio Bom,16128175.26
PR,4122156,Rio Bonito do Iguaçu,21504233.72
PR,4122172,Rio Branco do Ivaí,16128175.26
PR,4122206,Rio Branco do Sul,41463261.8
PR,4122305,Rio Negro,43008467.4
PR,4122404,Rolândia,64512701.14
PR,4122503,Roncador,21504233.72
PR,4122602,Rondon,16018466.36
PR,4122651,Rosário do Ivaí,16128175.26
PR,4122701,Sabáudia,16133760.73
PR,4122800,Salgado Filho,16018466.36
PR,4122909,Salto do Itararé,16128175.26
PR,4123006,Salto do Lontra,26926138.25
PR,4123105,Santa Amélia,16128175.26
PR,4123204,Santa Cecília do Pavão,16128175.26
PR,4123303,Santa Cruz de Monte Castelo,16128175.26
PR,4123402,Santa Fé,
PR,4123501,Santa Helena,37632409.01
PR,4123600,Santa Inês,
PR,4123709,Santa Isabel do Ivaí,
PR,4123808,Santa Izabel do Oeste,26880292.18
PR,4123824,Santa Lúcia,16128175.26
PR,4123857,Santa Maria do Oeste,21504233.72
PR,4123907,Santa Mariana,21504233.72
PR,4123956,Santa Mônica,16128175.26
PR,4124004,Santana do Itararé,16155602.51
PR,4124020,Santa Tereza do Oeste,21504253.35
PR,4124053,Santa Terezinha de Itaipu,37632409.01
PR,4124103,Santo Antônio da Platina,53760584.35
PR,4124202,Santo Antônio do Caiuá,16128175.26
PR,4124301,Santo Antônio do Paraíso,16128175.26
PR,4124400,Santo Antônio do Sudoeste,32256350.62
PR,4124509,Santo Inácio,16128175.26
PR,4124608,São Carlos do Ivaí,16128175.26
PR,4124707,São Jerônimo da Serra,21504233.72
PR,4124806,São João,21504233.72
PR,4124905,São João do Caiuá,16128175.26
PR,4125001,São João do Ivaí,21504233.72
PR,4125100,São João do Triunfo,26880292.18
PR,4125209,São Jorge d'Oeste,16128175.26
PR,4125308,São Jorge do Ivaí,16018466.36
PR,4125357,São Jorge do Patrocínio,16128175.26
PR,4125407,São José da Boa Vista,16128175.26
PR,4125456,São José das Palmeiras,13175493.44
PR,4125506,São José dos Pinhais,137273625.08
PR,4125555,São Manoel do Paraná,16128175.26
PR,4125605,São Mateus do Sul,53760584.35
PR,4125704,São Miguel do Iguaçu,37376421.57
PR,4125753,São Pedro do Iguaçu,16128175.26
PR,4125803,São Pedro do Ivaí,21504233.72
PR,4125902,São Pedro do Paraná,16128175.26
PR,4126009,São Sebastião da Amoreira,16128175.27
PR,4126108,São Tomé,16128175.26
PR,4126207,Sapopema,16128175.26
PR,4126256,Sarandi,
PR,4126272,Saudade do Iguaçu,16128175.26
PR,4126306,Sengés,32256350.62
PR,4126355,Serranópolis do Iguaçu,16128175.26
PR,4126405,Sertaneja,16128175.26
PR,4126504,Sertanópolis,26869499.21
PR,4126603,Siqueira Campos,32256350.93
PR,4126652,Sulina,16128175.26
PR,4126678,Tamarana,26880297.44
PR,4126702,Tamboara,16128175.26
PR,4126801,Tapejara,26880292.18
PR,4126900,Tapira,16128175.26
PR,4127007,Teixeira Soares,21504233.72
PR,4127106,Telêmaco Borba,69888759.62
PR,4127205,Terra Boa,30741774.9
PR,4127304,Terra Rica,32256350.62
PR,4127403,Terra Roxa,32256350.62
PR,4127502,Tibagi,31041397.07
PR,4127601,Tijucas do Sul,32256350.55
PR,4127700,Toledo,131897566.64
PR,4127809,Tomazina,16128175.43
PR,4127858,Três Barras do Paraná,21504233.72
PR,4127882,Tunas do Paraná,16128175.26
PR,4127908,Tuneiras do Oeste,16128175.26
PR,4127957,Tupãssi,16155602.5
PR,4127965,Turvo,26971841.51
PR,4128005,Ubiratã,32256350.62
PR,4128104,Umuarama,86016934.91
PR,4128203,União da Vitória,59136642.76
PR,4128302,Uniflor,16128175.27
PR,4128401,Uraí,21504233.72
PR,4128500,Wenceslau Braz,32282696.41
PR,4128534,Ventania,21504233.72
PR,4128559,Vera Cruz do Oeste,16128175.26
PR,4128609,Verê,16128175.26
PR,4128625,Vila Alta,16128175.26
PR,4128633,Doutor Ulysses,16128175.26
PR,4128658,Virmond,12171693.35
PR,4128708,Vitorino,16128175.26
PR,4128807,Xambrê,16128175.26
PR,4199919,Assunguy de Cima,
PR,4199929,Conchas,
PR,4199939,Palmira,
PR,4199949,Porto de Cima,
RJ,3300100,Angra dos Reis,112133518.94
RJ,3300159,Aperibé,17137378.18
RJ,3300209,Araruama,77119315.26
RJ,3300225,Areal,17137378.18
RJ,3300233,Armação dos Búzios,34274756.41
RJ,3300258,Arraial do Cabo,34274756.41
RJ,3300308,Barra do Piraí,64421651.68
RJ,3300407,Barra Mansa,112110814.63
RJ,3300456,Belford Roxo,112133518.99
RJ,3300506,Bom Jardim,29990411.85
RJ,3300605,Bom Jesus do Itabapoana,34418949.49
RJ,3300704,Cabo Frio,112133518.94
RJ,3300803,Cachoeiras de Macacu,47127790.1
RJ,3300902,Cambuci,21275960.18
RJ,3300936,Carapebus,21421722.78
RJ,3300951,Comendador Levy Gasparian,12852034.45
RJ,3301009,Campos dos Goytacazes,112133518.94
RJ,3301108,Cantagalo,25706067.3
RJ,3301157,Cardoso Moreira,17137378.18
RJ,3301207,Carmo,
RJ,3301306,Casimiro de Abreu,42843445.52
RJ,3301405,Conceição de Macabu,25706067.3
RJ,3301504,Cordeiro,25706067.3
RJ,3301603,Duas Barras,
RJ,3301702,Duque de Caxias,112133518.94
RJ,3301801,Engenheiro Paulo de Frontin,21421722.78
RJ,3301850,Guapimirim,51412134.58
RJ,3301876,Iguaba Grande,29990411.85
RJ,3301900,Itaboraí,112133518.94
RJ,3302007,Itaguaí,77118201.94
RJ,3302056,Italva,21421722.78
RJ,3302106,Itaocara,25706067.3
RJ,3302205,Itaperuna,68549512.81
RJ,3302254,Itatiaia,34274756.41
RJ,3302270,Japeri,68549512.85
RJ,3302304,Laje do Muriaé,12853033.68
RJ,3302403,Macaé,112133518.94
RJ,3302452,Macuco,12853033.68
RJ,3302502,Magé,91603745.99
RJ,3302601,Mangaratiba,42843445.54
RJ,3302700,Maricá,112133518.94
RJ,3302809,Mendes,25706067.32
RJ,3302858,Mesquita,112133519.57
RJ,3302908,Miguel Pereira,29990411.85
RJ,3303005,Miracema,29990411.85
RJ,3303104,Natividade,21421722.78
RJ,3303203,Nilópolis,112133518.94
RJ,3303302,Niterói,112133518.94
RJ,3303401,Nova Friburgo,112476679.8
RJ,3303500,Nova Iguaçu,112133518.94
RJ,3303609,Paracambi,
RJ,3303708,Paraíba do Sul,42551920.32
RJ,3303807,Parati,42843445.52
RJ,3303856,Paty do Alferes,29990411.85
RJ,3303906,Petrópolis,112668107.72
RJ,3303955,Pinheiral,29990411.85
RJ,3304003,Piraí,30080097.81
RJ,3304102,Porciúncula,25749796.46
RJ,3304110,Porto Real,25706067.3
RJ,3304128,Quatis,
RJ,3304144,Queimados,107849174.4
RJ,3304151,Quissamã,13502242.93
RJ,3304201,Resende,76593456.57
RJ,3304300,Rio Bonito,47127790.1
RJ,3304409,Rio Claro,25706067.3
RJ,3304508,Rio das Flores,12853033.68
RJ,3304524,Rio das Ostras,112133518.94
RJ,3304557,Rio de Janeiro,618462412.98
RJ,3304607,Santa Maria Madalena,17137378.18
RJ,3304706,Santo Antônio de Pádua,38559100.98
RJ,3304755,São Francisco de Itabapoana,38559100.98
RJ,3304805,São Fidélis,38559100.98
RJ,3304904,São Gonçalo,112133518.92
RJ,3305000,São João da Barra,34274756.41
RJ,3305109,São João de Meriti,112133518.94
RJ,3305133,São José de Ubá,12853033.68
RJ,3305158,São José do Vale do Rio Preto,25706067.3
RJ,3305208,São Pedro da Aldeia,68549512.81
RJ,3305307,São Sebastião do Alto,12853033.68
RJ,3305406,Sapucaia,25706067.3
RJ,3305505,Saquarema,64265168.25
RJ,3305554,Seropédica,59980823.7
RJ,3305604,Silva Jardim,25706067.3
RJ,3305703,Sumidouro,
RJ,3305752,Tanguá,34274756.41
RJ,3305802,Teresópolis,112133518.94
RJ,3305901,Trajano de Morais,17137378.18
RJ,3306008,Três Rios,59980823.8
RJ,3306107,Valença,55696479.2
RJ,3306156,Varre-Sai,17137378.18
RJ,3306206,Vassouras,34275922.66
RJ,3306305,Volta Redonda,
RJ,3399919,Sâo João Marcos,
RJ,3399929,São Sebastião do Parahyba,
RN,2400109,Acari,20320756.8
RN,2400208,Açu,55882081.17
RN,2400307,Afonso Bezerra,20320756.8
RN,2400406,Água Nova,15240567.49
RN,2400505,Alexandria,25400945.98
RN,2400604,Almino Afonso,15240567.59
RN,2400703,Alto do Rodrigues,25400245.98
RN,2400802,Angicos,20320756.8
RN,2400901,Antônio Martins,15240567.59
RN,2401008,Apodi,40641513.54
RN,2401107,Areia Branca,35561324.4
RN,2401206,Arês,25400945.98
RN,2401305,Augusto Severo,15240567.59
RN,2401404,Baía Formosa,15240567.59
RN,2401453,Baraúna,35561324.4
RN,2401503,Barcelona,15240567.59
RN,2401602,Bento Fernandes,15240567.59
RN,2401651,Bodó,15240585.59
RN,2401701,Bom Jesus,20320756.8
RN,2401800,Brejinho,20320756.8
RN,2401859,Caiçara do Norte,15240567.59
RN,2401909,Caiçara do Rio do Vento,15240567.59
RN,2402006,Caicó,60962270.34
RN,2402105,Campo Redondo,20320823.8
RN,2402204,Canguaretama,40641541.22
RN,2402303,Caraúbas,30481135.2
RN,2402402,Carnaúba dos Dantas,15240567.59
RN,2402501,Carnaubais,20320746.81
RN,2402600,Ceará-Mirim,66042459.56
RN,2402709,Cerro Corá,20320756.8
RN,2402808,Coronel Ezequiel,15240567.59
RN,2402907,Coronel João Pessoa,15240567.59
RN,2403004,Cruzeta,15227501.9
RN,2403103,Currais Novos,50801891.93
RN,2403202,Doutor Severiano,15240567.59
RN,2403251,Parnamirim,161108696.78
RN,2403301,Encanto,15234453.92
RN,2403400,Equador,15240567.59
RN,2403509,Espírito Santo,20320756.82
RN,2403608,Extremoz,35561324.4
RN,2403707,Felipe Guerra,15240567.56
RN,2403756,Fernando Pedroza,15240567.59
RN,2403806,Florânia,15240567.59
RN,2403905,Francisco Dantas,15240567.59
RN,2404002,Frutuoso Gomes,
RN,2404101,Galinhos,15266570.24
RN,2404200,Goianinha,35561324.4
RN,2404309,Governador Dix-Sept Rosado,20320756.8
RN,2404408,Grossos,20156615.82
RN,2404507,Guamaré,25405387
RN,2404606,Ielmo Marinho,25400945.98
RN,2404705,Ipanguaçu,25400945.98
RN,2404804,Ipueira,15240567.59
RN,2404853,Itajá,15240567.61
RN,2404903,Itaú,15290691.8
RN,2405009,Jaçanã,15240567.59
RN,2405108,Jandaíra,15240567.59
RN,2405207,Janduís,15240567.59
RN,2405306,Januário Cicco,20320756.8
RN,2405405,Japi,15269567.6
RN,2405504,Jardim de Angicos,15240567.59
RN,2405603,Jardim de Piranhas,25400945.98
RN,2405702,Jardim do Seridó,20320756.8
RN,2405801,João Câmara,40641513.54
RN,2405900,João Dias,14939795.46
RN,2406007,José da Penha,15234446.3
RN,2406106,Jucurutu,30481135.2
RN,2406155,Jundiá,15240566.84
RN,2406205,Lagoa d'Anta,15240567.59
RN,2406304,Lagoa de Pedras,15240567.59
RN,2406403,Lagoa de Velhos,15240567.59
RN,2406502,Lagoa Nova,25400945.98
RN,2406601,Lagoa Salgada,15240567.59
RN,2406700,Lajes,20444104
RN,2406809,Lajes Pintadas,15240567.6
RN,2406908,Lucrécia,15240567.59
RN,2407005,Luís Gomes,20320918.51
RN,2407104,Macaíba,71122648.78
RN,2407203,Macau,40641513.54
RN,2407252,Major Sales,15240567.59
RN,2407302,Marcelino Vieira,15240567.59
RN,2407401,Martins,15240567.59
RN,2407500,Maxaranguape,20320756.8
RN,2407609,Messias Targino,15240567.59
RN,2407708,Montanhas,20320756.8
RN,2407807,Monte Alegre,30481135.2
RN,2407906,Monte das Gameleiras,15280735.26
RN,2408003,Mossoró,161109066.15
RN,2408102,Natal,556616171.64
RN,2408201,Nísia Floresta,35561324.4
RN,2408300,Nova Cruz,45721702.78
RN,2408409,Olho-d'Água do Borges,15240567.59
RN,2408508,Ouro Branco,15240567.59
RN,2408607,Paraná,15240567.59
RN,2408706,Paraú,15240567.59
RN,2408805,Parazinho,15240567.59
RN,2408904,Parelhas,30481135.2
RN,2408953,Rio do Fogo,20320756.8
RN,2409100,Passa e Fica,25400945.98
RN,2409209,Passagem,15240567.59
RN,2409308,Patu,20320756.8
RN,2409332,Santa Maria,15240567.59
RN,2409407,Pau dos Ferros,40564568.65
RN,2409506,Pedra Grande,15240567.59
RN,2409605,Pedra Preta,15240567.59
RN,2409704,Pedro Avelino,15240567.59
RN,2409803,Pedro Velho,25400945.98
RN,2409902,Pendências,25400945.98
RN,2410009,Pilões,15240567.59
RN,2410108,Poço Branco,25400945.99
RN,2410207,Portalegre,15240567.59
RN,2410256,Porto do Mangue,15240567.59
RN,2410306,Presidente Juscelino,20320756.79
RN,2410405,Pureza,15240567.59
RN,2410504,Rafael Fernandes,
RN,2410603,Rafael Godeiro,15240567.59
RN,2410702,Riacho da Cruz,15240567.59
RN,2410801,Riacho de Santana,15240567.59
RN,2410900,Riachuelo,15240567.59
RN,2411007,Rodolfo Fernandes,15240567.59
RN,2411056,Tibau,15240567.59
RN,2411106,Ruy Barbosa,15240567.59
RN,2411205,Santa Cruz,45721702.78
RN,2411403,Santana do Matos,20320756.3
RN,2411429,Santana do Seridó,15240567.59
RN,2411502,Santo Antônio,35561324.4
RN,2411601,São Bento do Norte,15240567.59
RN,2411700,São Bento do Trairí,15240637.59
RN,2411809,São Fernando,15240567.59
RN,2411908,São Francisco do Oeste,15240582.59
RN,2412005,São Gonçalo do Amarante,81283027.16
RN,2412104,São João do Sabugi,15240567.59
RN,2412203,São José de Mipibu,50801891.93
RN,2412302,São José do Campestre,20320756.8
RN,2412401,São José do Seridó,15240567.59
RN,2412500,São Miguel,35561324.4
RN,2412559,São Miguel de Touros,20320756.8
RN,2412609,São Paulo do Potengi,30481135.2
RN,2412708,São Pedro,15237782.43
RN,2412807,São Rafael,15240567.59
RN,2412906,São Tomé,20320756.8
RN,2413003,São Vicente,15240567.59
RN,2413102,Senador Elói de Souza,15241439.79
RN,2413201,Senador Georgino Avelino,15240567.59
RN,2413300,Serra de São Bento,15310487.59
RN,2413359,Serra do Mel,20328887.1
RN,2413409,Serra Negra do Norte,15240567.59
RN,2413508,Serrinha,15240567.59
RN,2413557,Serrinha dos Pintos,15240567.59
RN,2413607,Severiano Melo,15240567.59
RN,2413706,Sítio Novo,15240567.59
RN,2413805,Taboleiro Grande,15240567.59
RN,2413904,Taipu,20337027.62
RN,2414001,Tangará,25179227.73
RN,2414100,Tenente Ananias,20320756.8
RN,2414159,Tenente Laurentino Cruz,15240567.59
RN,2414209,Tibau do Sul,25400945.98
RN,2414308,Timbaúba dos Batistas,15240567.59
RN,2414407,Touros,40641513.54
RN,2414456,Triunfo Potiguar,15240567.59
RN,2414506,Umarizal,20320756.8
RN,2414605,Upanema,25400945.99
RN,2414704,Várzea,15240567.59
RN,2414753,Venha-Ver,15240567.59
RN,2414803,Vera Cruz,20333857.03
RN,2414902,Viçosa,15240567.59
RN,2415008,Vila Flor,15240567.59
RO,1100015,Alta Floresta D'Oeste,
RO,1100023,Ariquemes,58673792.31
RO,1100031,Cabixi,11001336.05
RO,1100049,Cacoal,51339568.32
RO,1100056,Cerejeiras,22002672.15
RO,1100064,Colorado do Oeste,22002672.15
RO,1100072,Corumbiara,11006200.99
RO,1100080,Costa Marques,22002672.15
RO,1100098,Espigão D'Oeste,29336896.13
RO,1100106,Guajará-Mirim,36671120.19
RO,1100114,Jaru,40365519.14
RO,1100122,Ji-Paraná,66008016.41
RO,1100130,Machadinho D'Oeste,33004008.21
RO,1100148,Nova Brasilândia D'Oeste,22002672.12
RO,1100155,Ouro Preto do Oeste,33004008.21
RO,1100189,Pimenta Bueno,33004008.21
RO,1100205,Porto Velho,432923689.02
RO,1100254,Presidente Médici,22002672.15
RO,1100262,Rio Crespo,11001336.05
RO,1100288,Rolim de Moura,40338232.22
RO,1100296,Santa Luzia D'Oeste,11001336.05
RO,1100304,Vilhena,58673792.31
RO,1100320,São Miguel do Guaporé,
RO,1100338,Nova Mamoré,29336896.13
RO,1100346,Alvorada D'Oeste,18335560.12
RO,1100379,Alto Alegre dos Parecis,18335560.12
RO,1100403,Alto Paraíso,22002672.15
RO,1100452,Buritis,33004008.21
RO,1100502,Novo Horizonte do Oeste,11001336.05
RO,1100601,Cacaulândia,11001336.05
RO,1100700,Campo Novo de Rondônia,18335560.12
RO,1100809,Candeias do Jamari,25669784.11
RO,1100908,Castanheiras,10926478.2
RO,1100924,Chupinguaia,14668448.14
RO,1100940,Cujubim,25669784.11
RO,1101005,Governador Jorge Teixeira,11001336.05
RO,1101104,Itapuã do Oeste,14668448.14
RO,1101203,Ministro Andreazza,14668448.14
RO,1101302,Mirante da Serra,14668448.14
RO,1101401,Monte Negro,18210797.09
RO,1101435,Nova União,11001336.05
RO,1101450,Parecis,11001336.05
RO,1101468,Pimenteiras do Oeste,11071820.77
RO,1101476,Primavera de Rondônia,11001336.05
RO,1101484,São Felipe D'Oeste,11001336.05
RO,1101492,São Francisco do Guaporé,22002672.15
RO,1101500,Seringueiras,14668448.14
RO,1101559,Teixeirópolis,11001336.28
RO,1101609,Theobroma,14668448.14
RO,1101708,Urupá,14668448.14
RO,1101757,Vale do Anari,
RO,1101807,Vale do Paraíso,11001336.05
RR,1400027,Amajari,7862811.21
RR,1400050,Alto Alegre,9828514.05
RR,1400100,Boa Vista,773078016.18
RR,1400159,Bonfim,7862811.21
RR,1400175,Cantá,11794216.84
RR,1400209,Caracaraí,11796273.1
RR,1400233,Caroebe,7862811.21
RR,1400282,Iracema,7862811.21
RR,1400308,Mucajaí,11794216.84
RR,1400407,Normandia,7862811.21
RR,1400456,Pacaraima,11794216.84
RR,1400472,Rorainópolis,15705763.16
RR,1400506,São João da Baliza,5897108.39
RR,1400605,São Luiz,5897108.39
RR,1400704,Uiramutã,7862811.38
RS,4300034,Aceguá,14049916.57
RS,4300059,Água Santa,14036392.92
RS,4300109,Agudo,28072785.82
RS,4300208,Ajuricaba,14036392.98
RS,4300307,Alecrim,14036392.92
RS,4300406,Alegrete,60824369.2
RS,4300455,Alegria,13763448.67
RS,4300471,Almirante Tamandaré do Sul,14036392.92
RS,4300505,Alpestre,14036392.92
RS,4300554,Alto Alegre,14277627.35
RS,4300570,Alto Feliz,14036392.92
RS,4300604,Alvorada,120036580.57
RS,4300638,Amaral Ferrador,14036392.93
RS,4300646,Ametista do Sul,
RS,4300661,André da Rocha,14036392.92
RS,4300703,Anta Gorda,14036392.92
RS,4300802,Antônio Prado,18715190.77
RS,4300851,Arambaré,15102524.7
RS,4300877,Araricá,14036392.92
RS,4300901,Aratiba,14036392.92
RS,4301008,Arroio do Meio,28075040.88
RS,4301057,Arroio do Sal,18715190.5
RS,4301073,Arroio do Padre,14036392.92
RS,4301107,Arroio dos Ratos,23393988.18
RS,4301206,Arroio do Tigre,18715190.49
RS,4301305,Arroio Grande,28072785.81
RS,4301404,Arvorezinha,18715190.51
RS,4301503,Augusto Pestana,14036392.92
RS,4301552,Áurea,12109115.52
RS,4301602,Bagé,79539559.71
RS,4301636,Balneário Pinhal,23424388.08
RS,4301651,Barão,14036392.92
RS,4301701,Barão de Cotegipe,14036392.88
RS,4301750,Barão do Triunfo,
RS,4301800,Barracão,14036392.92
RS,4301859,Barra do Guarita,14036410.78
RS,4301875,Barra do Quaraí,
RS,4301909,Barra do Ribeiro,23393988.18
RS,4301925,Barra do Rio Azul,14036392.92
RS,4301958,Barra Funda,14038111.84
RS,4302006,Barros Cassal,
RS,4302055,Benjamin Constant do Sul,14036392.92
RS,4302105,Bento Gonçalves,79539559.71
RS,4302154,Boa Vista das Missões,
RS,4302204,Boa Vista do Buricá,14036392.92
RS,4302220,Boa Vista do Cadeado,17367915.56
RS,4302238,Boa Vista do Incra,14036392.92
RS,4302253,Boa Vista do Sul,14036392.92
RS,4302303,Bom Jesus,18715190.5
RS,4302352,Bom Princípio,23393988.18
RS,4302378,Bom Progresso,14036392.92
RS,4302402,Bom Retiro do Sul,18789709.47
RS,4302451,Boqueirão do Leão,
RS,4302501,Bossoroca,14036392.92
RS,4302584,Bozano,14036392.92
RS,4302600,Braga,14036392.92
RS,4302659,Brochier,14041814.48
RS,4302709,Butiá,28070785.9
RS,4302808,Caçapava do Sul,37430381.07
RS,4302907,Cacequi,18721221.66
RS,4303004,Cachoeira do Sul,65503166.88
RS,4303103,Cachoeirinha,84218357.36
RS,4303202,Cacique Doble,14036392.96
RS,4303301,Caibaté,14036392.92
RS,4303400,Caiçara,14036392.92
RS,4303509,Camaquã,56145571.53
RS,4303558,Camargo,14036392.92
RS,4303608,Cambará do Sul,
RS,4303673,Campestre da Serra,14036392.92
RS,4303707,Campina das Missões,14036429.71
RS,4303806,Campinas do Sul,13752376.89
RS,4303905,Campo Bom,56145571.53
RS,4304002,Campo Novo,14036392.92
RS,4304101,Campos Borges,14036392.92
RS,4304200,Candelária,37430381.07
RS,4304309,Cândido Godói,14036392.92
RS,4304358,Candiota,14036392.92
RS,4304408,Canela,46787976.31
RS,4304507,Canguçu,51466773.99
RS,4304606,Canoas,120022580.57
RS,4304614,Canudos do Vale,13940882.92
RS,4304622,Capão Bonito do Sul,14036392.92
RS,4304630,Capão da Canoa,51466773.99
RS,4304655,Capão do Cipó,14036392.92
RS,4304663,Capão do Leão,31990772.35
RS,4304671,Capivari do Sul,14036392.92
RS,4304689,Capela de Santana,18715190.75
RS,4304697,Capitão,14036392.92
RS,4304705,Carazinho,55763532.95
RS,4304713,Caraá,14036384.94
RS,4304804,Carlos Barbosa,37430381.07
RS,4304853,Carlos Gomes,14036392.92
RS,4304903,Casca,14036392.92
RS,4304952,Caseiros,14036392.92
RS,4305009,Catuípe,14036392.92
RS,4305108,Caxias do Sul,120022581.19
RS,4305116,Centenário,13712448.15
RS,4305124,Cerrito,14036392.92
RS,4305132,Cerro Branco,14036392.92
RS,4305157,Cerro Grande,14036392.92
RS,4305173,Cerro Grande do Sul,18833829.1
RS,4305207,Cerro Largo,23393988.17
RS,4305306,Chapada,14036392.92
RS,4305355,Charqueadas,36997513.57
RS,4305371,Charrua,14036392.93
RS,4305405,Chiapetta,14036392.92
RS,4305439,Chuí,14036392.95
RS,4305447,Chuvisca,13963735.24
RS,4305454,Cidreira,
RS,4305504,Ciríaco,14090782.35
RS,4305587,Colinas,13940882.92
RS,4305603,Colorado,14036392.92
RS,4305702,Condor,14036392.92
RS,4305801,Constantina,14036392.92
RS,4305835,Coqueiro Baixo,14036391.92
RS,4305850,Coqueiros do Sul,14036393.21
RS,4305871,Coronel Barros,14036392.92
RS,4305900,Coronel Bicaco,14036392.92
RS,4305934,Coronel Pilar,14036392.92
RS,4305959,Cotiporã,14036392.92
RS,4305975,Coxilha,14036392.92
RS,4306007,Crissiumal,23393988.18
RS,4306056,Cristal,13854820.72
RS,4306072,Cristal do Sul,14041678.92
RS,4306106,Cruz Alta,56145571.53
RS,4306130,Cruzaltense,14036392.92
RS,4306205,Cruzeiro do Sul,18715190.5
RS,4306304,David Canabarro,14036392.92
RS,4306320,Derrubadas,14036392.92
RS,4306353,Dezesseis de Novembro,13928869.1
